created_at,pm2_5_ispu,pm10_ispu,co_ispu,no2_ispu,o3_ispu
2026-08-30T20:05:00+00:00,50.68,17.11,36.8,0.24,8.18
2026-08-30T20:06:00+00:00,53.57,25.64,41.55,0.0,8.66
2026-08-30T20:07:00+00:00,42.68,14.38,44.36,0.05,8.18
2026-08-30T20:08:00+00:00,56.38,24.27,41.38,0.0,8.23
2026-08-30T20:09:00+00:00,53.27,20.99,40.22,1.0,8.55
2026-08-30T20:10:00+00:00,50.64,14.55,40.03,0.0,8.18
2026-08-30T20:11:00+00:00,55.98,23.98,40.5,0.38,8.18
2026-08-30T20:12:00+00:00,42.35,15.52,41.03,0.0,8.19
2026-08-30T20:13:00+00:00,51.63,19.33,40.26,0.33,8.18
2026-08-30T20:14:00+00:00,53.76,16.86,42.33,0.79,8.18
2026-08-30T20:15:00+00:00,50.26,18.67,40.0,0.0,8.23
2026-08-30T20:16:00+00:00,33.9,12.49,40.03,0.0,8.39
2026-08-30T20:17:00+00:00,49.84,16.31,40.59,0.48,8.18
2026-08-30T20:18:00+00:00,48.39,16.13,42.46,0.0,8.18
2026-08-30T20:19:00+00:00,51.02,17.85,40.08,0.0,8.21
2026-08-30T20:20:00+00:00,48.32,15.65,42.43,0.0,8.18
2026-08-30T20:21:00+00:00,43.65,18.72,41.91,0.0,8.18
2026-08-30T20:22:00+00:00,41.42,12.78,42.47,0.0,8.57
2026-08-30T20:23:00+00:00,49.16,15.92,41.07,0.0,8.18
2026-08-30T20:24:00+00:00,56.35,23.41,41.18,0.0,8.42
2026-08-30T20:25:00+00:00,44.35,15.64,42.15,0.0,8.18
2026-08-30T20:26:00+00:00,44.48,10.92,38.42,0.0,8.32
2026-08-30T20:27:00+00:00,50.53,18.76,44.51,0.0,8.47
2026-08-30T20:28:00+00:00,46.29,18.66,43.7,0.31,8.52
2026-08-30T20:29:00+00:00,48.45,20.75,41.78,0.0,8.18
2026-08-30T20:30:00+00:00,45.97,15.26,39.34,0.0,8.18
2026-08-30T20:31:00+00:00,42.42,11.67,40.1,0.0,8.55
2026-08-30T20:32:00+00:00,55.01,19.16,37.58,0.62,8.6
2026-08-30T20:33:00+00:00,47.32,14.86,43.26,0.0,8.25
2026-08-30T20:34:00+00:00,42.58,12.32,39.68,0.0,8.7
2026-08-30T20:35:00+00:00,50.99,19.87,39.19,0.0,8.74
2026-08-30T20:36:00+00:00,56.63,23.52,40.18,0.0,8.18
2026-08-30T20:37:00+00:00,39.39,13.19,38.08,0.42,8.6
2026-08-30T20:38:00+00:00,44.94,12.35,42.07,0.0,8.45
2026-08-30T20:39:00+00:00,43.45,18.68,44.24,0.0,8.33
2026-08-30T20:40:00+00:00,48.61,15.45,42.18,0.0,8.18
2026-08-30T20:41:00+00:00,46.03,16.55,41.67,0.0,8.55
2026-08-30T20:42:00+00:00,46.81,15.97,43.83,0.4,8.18
2026-08-30T20:43:00+00:00,43.39,15.4,39.27,0.47,8.18
2026-08-30T20:44:00+00:00,43.48,15.63,40.95,0.0,8.61
2026-08-30T20:45:00+00:00,59.21,28.0,39.38,0.0,8.5
2026-08-30T20:46:00+00:00,51.58,23.24,42.61,0.0,8.56
2026-08-30T20:47:00+00:00,48.1,15.96,40.28,0.0,8.47
2026-08-30T20:48:00+00:00,37.06,12.09,41.28,0.0,8.18
2026-08-30T20:49:00+00:00,48.48,14.15,43.32,0.0,8.18
2026-08-30T20:50:00+00:00,37.52,13.08,43.1,0.0,8.7
2026-08-30T20:51:00+00:00,35.58,9.69,41.16,0.0,8.28
2026-08-30T20:52:00+00:00,52.91,23.01,39.89,0.01,8.18
2026-08-30T20:53:00+00:00,53.25,18.97,38.73,0.19,8.18
2026-08-30T20:54:00+00:00,36.9,17.72,41.53,0.0,8.4
2026-08-30T20:55:00+00:00,49.13,20.15,41.7,0.0,8.18
2026-08-30T20:56:00+00:00,31.58,17.69,38.95,0.0,8.3
2026-08-30T20:57:00+00:00,51.02,18.63,42.15,0.49,8.18
2026-08-30T20:58:00+00:00,46.45,11.44,41.02,0.0,8.18
2026-08-30T20:59:00+00:00,47.87,12.62,37.95,0.0,8.18
2026-08-30T21:00:00+00:00,43.26,16.03,39.5,0.22,8.32
2026-08-30T21:01:00+00:00,39.81,9.55,40.79,0.0,8.7
2026-08-30T21:02:00+00:00,50.06,13.95,41.24,0.0,8.18
2026-08-30T21:03:00+00:00,40.06,17.05,40.46,0.33,8.18
2026-08-30T21:04:00+00:00,29.1,11.44,40.03,0.0,8.18
2026-08-30T21:05:00+00:00,41.13,11.54,41.64,0.0,8.23
2026-08-30T21:06:00+00:00,42.13,13.28,39.44,0.0,8.18
2026-08-30T21:07:00+00:00,45.26,16.18,37.64,0.0,8.18
2026-08-30T21:08:00+00:00,45.52,19.1,39.55,0.64,8.77
2026-08-30T21:09:00+00:00,43.45,13.12,38.88,0.0,8.18
2026-08-30T21:10:00+00:00,45.0,18.01,38.87,0.0,8.57
2026-08-30T21:11:00+00:00,55.41,22.81,37.27,0.0,8.24
2026-08-30T21:12:00+00:00,46.68,18.66,40.08,0.0,8.18
2026-08-30T21:13:00+00:00,46.97,18.68,42.48,0.56,8.42
2026-08-30T21:14:00+00:00,47.61,21.59,39.27,0.0,8.18
2026-08-30T21:15:00+00:00,49.81,15.8,36.36,0.0,8.8
2026-08-30T21:16:00+00:00,28.48,12.86,38.97,0.0,8.18
2026-08-30T21:17:00+00:00,51.79,18.59,38.36,0.0,8.37
2026-08-30T21:18:00+00:00,46.68,12.36,40.83,0.0,8.45
2026-08-30T21:19:00+00:00,46.32,16.15,41.49,0.0,8.4
2026-08-30T21:20:00+00:00,38.77,9.65,39.38,0.0,8.18
2026-08-30T21:21:00+00:00,54.55,20.04,41.39,0.0,8.36
2026-08-30T21:22:00+00:00,44.58,12.0,40.87,0.0,8.71
2026-08-30T21:23:00+00:00,50.51,17.49,39.03,0.6,8.5
2026-08-30T21:24:00+00:00,42.77,16.13,37.71,0.0,8.39
2026-08-30T21:25:00+00:00,53.88,22.61,38.57,0.0,8.18
2026-08-30T21:26:00+00:00,48.03,13.61,38.91,0.0,8.18
2026-08-30T21:27:00+00:00,51.88,24.11,40.62,0.39,8.51
2026-08-30T21:28:00+00:00,50.64,20.62,38.64,0.0,8.32
2026-08-30T21:29:00+00:00,54.07,29.85,36.74,0.07,8.18
2026-08-30T21:30:00+00:00,34.71,11.51,39.76,0.0,8.18
2026-08-30T21:31:00+00:00,36.97,9.44,36.31,0.0,8.49
2026-08-30T21:32:00+00:00,52.37,18.83,36.71,0.0,8.51
2026-08-30T21:33:00+00:00,53.75,22.14,41.95,0.0,8.18
2026-08-30T21:34:00+00:00,53.7,17.83,39.15,0.05,8.18
2026-08-30T21:35:00+00:00,52.72,18.74,40.69,0.96,8.4
2026-08-30T21:36:00+00:00,42.87,14.17,37.67,0.0,8.18
2026-08-30T21:37:00+00:00,45.26,15.19,40.16,0.56,8.48
2026-08-30T21:38:00+00:00,49.48,21.62,38.61,0.0,8.4
2026-08-30T21:39:00+00:00,50.76,18.67,42.81,0.0,8.18
2026-08-30T21:40:00+00:00,44.94,13.84,39.15,0.37,8.66
2026-08-30T21:41:00+00:00,51.34,18.93,40.5,0.0,8.18
2026-08-30T21:42:00+00:00,48.42,14.73,39.72,0.18,8.18
2026-08-30T21:43:00+00:00,36.1,8.47,38.33,0.57,8.18
2026-08-30T21:44:00+00:00,56.8,20.87,36.29,0.0,8.18
2026-08-30T21:45:00+00:00,50.58,20.41,35.67,0.0,8.6
2026-08-30T21:46:00+00:00,50.49,16.98,40.99,0.0,8.18
2026-08-30T21:47:00+00:00,44.13,17.0,36.28,0.0,8.18
2026-08-30T21:48:00+00:00,39.77,14.01,39.65,0.16,8.46
2026-08-30T21:49:00+00:00,50.38,14.96,37.4,0.0,8.18
2026-08-30T21:50:00+00:00,39.9,13.22,37.85,0.0,8.2
2026-08-30T21:51:00+00:00,51.65,17.17,38.29,0.0,8.31
2026-08-30T21:52:00+00:00,44.42,15.67,37.95,0.0,8.18
2026-08-30T21:53:00+00:00,51.33,23.67,38.3,0.5,8.46
2026-08-30T21:54:00+00:00,44.32,13.8,37.94,0.0,8.37
2026-08-30T21:55:00+00:00,39.19,18.3,42.02,0.47,8.59
2026-08-30T21:56:00+00:00,29.84,7.5,38.26,0.11,8.42
2026-08-30T21:57:00+00:00,50.06,18.37,39.84,0.0,8.74
2026-08-30T21:58:00+00:00,51.73,19.57,37.91,0.0,8.18
2026-08-30T21:59:00+00:00,50.96,13.01,38.14,0.0,8.45
2026-08-30T22:00:00+00:00,43.68,13.47,36.28,0.0,8.18
2026-08-30T22:01:00+00:00,51.12,15.31,34.52,0.38,8.18
2026-08-30T22:02:00+00:00,40.71,13.14,40.37,0.0,8.79
2026-08-30T22:03:00+00:00,46.77,18.02,36.02,0.0,8.23
2026-08-30T22:04:00+00:00,52.71,20.72,34.43,0.0,8.18
2026-08-30T22:05:00+00:00,51.04,19.31,37.17,0.0,8.74
2026-08-30T22:06:00+00:00,51.87,16.85,38.22,0.66,8.53
2026-08-30T22:07:00+00:00,54.42,18.0,39.06,0.0,8.3
2026-08-30T22:08:00+00:00,46.39,24.27,35.89,0.14,8.74
2026-08-30T22:09:00+00:00,46.52,14.91,36.13,0.0,8.18
2026-08-30T22:10:00+00:00,43.1,17.2,37.93,0.0,8.61
2026-08-30T22:11:00+00:00,30.94,12.19,36.18,0.0,8.18
2026-08-30T22:12:00+00:00,48.03,18.74,35.4,0.0,8.79
2026-08-30T22:13:00+00:00,53.1,16.69,37.66,0.0,8.41
2026-08-30T22:14:00+00:00,46.23,14.01,37.41,0.0,8.59
2026-08-30T22:15:00+00:00,48.48,16.45,37.26,0.0,8.18
2026-08-30T22:16:00+00:00,50.23,16.01,37.84,0.0,8.18
2026-08-30T22:17:00+00:00,48.77,19.62,34.13,0.14,8.18
2026-08-30T22:18:00+00:00,52.66,23.87,37.86,0.0,8.6
2026-08-30T22:19:00+00:00,52.13,17.46,38.79,0.0,8.18
2026-08-30T22:20:00+00:00,51.57,26.62,33.72,0.0,8.24
2026-08-30T22:21:00+00:00,31.9,7.92,36.18,0.0,8.68
2026-08-30T22:22:00+00:00,46.39,17.14,35.92,0.2,8.7
2026-08-30T22:23:00+00:00,36.65,13.01,36.03,0.0,8.18
2026-08-30T22:24:00+00:00,46.06,20.36,36.69,0.21,8.37
2026-08-30T22:25:00+00:00,45.9,19.53,40.87,0.0,8.66
2026-08-30T22:26:00+00:00,49.32,18.44,37.27,0.0,8.21
2026-08-30T22:27:00+00:00,42.74,9.76,35.02,0.0,8.6
2026-08-30T22:28:00+00:00,50.2,21.17,35.45,101.21,8.33
2026-08-30T22:29:00+00:00,48.81,14.18,35.37,102.52,8.55
2026-08-30T22:30:00+00:00,40.55,15.73,37.46,102.26,8.27
2026-08-30T22:31:00+00:00,43.87,14.78,35.53,102.37,8.67
2026-08-30T22:32:00+00:00,50.25,15.83,33.91,101.56,8.21
2026-08-30T22:33:00+00:00,48.35,17.1,36.24,104.52,8.56
2026-08-30T22:34:00+00:00,46.45,15.08,38.73,100.87,8.3
2026-08-30T22:35:00+00:00,49.58,21.44,38.89,101.51,8.18
2026-08-30T22:36:00+00:00,50.41,17.01,34.55,98.47,8.25
2026-08-30T22:37:00+00:00,51.09,18.01,39.32,103.47,8.18
2026-08-30T22:38:00+00:00,49.45,14.93,35.32,103.85,8.22
2026-08-30T22:39:00+00:00,44.65,16.95,35.68,100.67,8.67
2026-08-30T22:40:00+00:00,46.42,15.57,35.82,102.13,8.74
2026-08-30T22:41:00+00:00,48.74,19.76,35.97,96.7,8.18
2026-08-30T22:42:00+00:00,51.88,19.52,37.3,0.0,8.18
2026-08-30T22:43:00+00:00,45.84,14.75,32.69,0.0,8.27
2026-08-30T22:44:00+00:00,50.28,16.73,36.38,0.6,8.71
2026-08-30T22:45:00+00:00,53.45,21.42,35.12,0.0,8.18
2026-08-30T22:46:00+00:00,42.23,21.05,32.45,0.0,8.18
2026-08-30T22:47:00+00:00,42.06,15.0,36.87,0.19,8.37
2026-08-30T22:48:00+00:00,40.97,17.41,33.48,0.0,8.34
2026-08-30T22:49:00+00:00,51.18,20.05,34.96,0.55,8.18
2026-08-30T22:50:00+00:00,52.51,21.0,36.24,0.0,8.38
2026-08-30T22:51:00+00:00,46.87,16.99,35.06,0.0,8.18
2026-08-30T22:52:00+00:00,48.81,14.68,33.51,0.0,8.47
2026-08-30T22:53:00+00:00,57.64,20.4,33.91,0.0,8.18
2026-08-30T22:54:00+00:00,56.75,23.9,36.45,0.0,8.43
2026-08-30T22:55:00+00:00,49.77,16.87,35.32,0.53,8.45
2026-08-30T22:56:00+00:00,48.48,15.69,37.46,0.0,8.26
2026-08-30T22:57:00+00:00,51.94,19.79,38.44,0.0,8.51
2026-08-30T22:58:00+00:00,47.97,14.09,35.93,0.0,8.48
2026-08-30T22:59:00+00:00,53.47,21.61,36.96,0.0,8.77
2026-08-30T23:00:00+00:00,54.9,19.29,36.9,0.0,8.5
2026-08-30T23:01:00+00:00,34.1,12.88,37.92,0.05,8.18
2026-08-30T23:02:00+00:00,38.13,14.56,37.86,0.33,8.55
2026-08-30T23:03:00+00:00,45.29,16.92,34.02,0.0,8.6
2026-08-30T23:04:00+00:00,50.88,11.84,34.53,0.0,8.18
2026-08-30T23:05:00+00:00,42.48,12.45,36.11,0.0,8.56
2026-08-30T23:06:00+00:00,55.81,20.32,35.94,0.0,8.53
2026-08-30T23:07:00+00:00,39.61,16.67,33.38,0.0,8.18
2026-08-30T23:08:00+00:00,34.23,9.92,34.98,0.12,8.35
2026-08-30T23:09:00+00:00,49.1,17.75,33.86,0.0,8.79
2026-08-30T23:10:00+00:00,43.71,14.62,35.92,0.0,8.7
2026-08-30T23:11:00+00:00,51.4,18.07,34.87,0.0,8.47
2026-08-30T23:12:00+00:00,51.75,22.55,35.36,0.0,8.73
2026-08-30T23:13:00+00:00,45.84,20.28,35.25,0.0,8.39
2026-08-30T23:14:00+00:00,54.69,21.6,29.81,0.38,8.18
2026-08-30T23:15:00+00:00,53.75,18.66,33.44,0.07,8.53
2026-08-30T23:16:00+00:00,44.0,15.42,36.89,0.0,8.73
2026-08-30T23:17:00+00:00,41.45,14.19,38.33,0.0,8.18
2026-08-30T23:18:00+00:00,41.9,14.86,31.59,0.0,8.53
2026-08-30T23:19:00+00:00,52.22,21.47,35.01,0.0,8.21
2026-08-30T23:20:00+00:00,33.81,14.66,35.39,0.13,8.71
2026-08-30T23:21:00+00:00,52.92,15.86,35.69,0.0,8.77
2026-08-30T23:22:00+00:00,50.85,17.83,36.87,0.0,8.39
2026-08-30T23:23:00+00:00,49.68,15.43,36.2,0.0,8.6
2026-08-30T23:24:00+00:00,55.88,23.25,36.26,0.0,8.18
2026-08-30T23:25:00+00:00,51.79,14.12,35.7,0.0,8.66
2026-08-30T23:26:00+00:00,47.16,18.73,36.88,0.0,8.58
2026-08-30T23:27:00+00:00,36.26,15.69,34.04,0.0,8.2
2026-08-30T23:28:00+00:00,40.84,15.05,38.17,0.0,8.39
2026-08-30T23:29:00+00:00,50.89,17.13,34.89,0.0,8.4
2026-08-30T23:30:00+00:00,53.37,23.91,35.51,0.0,8.48
2026-08-30T23:31:00+00:00,46.32,15.06,32.59,0.19,8.29
2026-08-30T23:32:00+00:00,52.08,22.79,37.13,0.02,8.48
2026-08-30T23:33:00+00:00,50.61,15.01,34.37,0.16,8.18
2026-08-30T23:34:00+00:00,49.55,15.62,34.26,0.0,8.6
2026-08-30T23:35:00+00:00,50.31,17.45,34.51,0.12,8.79
2026-08-30T23:36:00+00:00,50.2,15.18,33.63,0.0,8.3
2026-08-30T23:37:00+00:00,49.61,23.62,32.08,0.0,8.18
2026-08-30T23:38:00+00:00,47.58,18.26,37.33,0.08,8.56
2026-08-30T23:39:00+00:00,55.11,23.19,33.21,0.0,8.43
2026-08-30T23:40:00+00:00,54.1,18.24,33.5,0.0,8.18
2026-08-30T23:41:00+00:00,59.56,26.01,35.51,0.0,8.43
2026-08-30T23:42:00+00:00,53.3,22.21,33.81,0.0,8.76
2026-08-30T23:43:00+00:00,52.11,22.49,32.67,0.0,8.18
2026-08-30T23:44:00+00:00,40.29,14.87,33.45,0.0,8.77
2026-08-30T23:45:00+00:00,27.48,12.55,36.09,0.35,8.18
2026-08-30T23:46:00+00:00,46.58,13.23,34.54,0.0,8.18
2026-08-30T23:47:00+00:00,47.81,20.28,31.86,0.0,8.18
2026-08-30T23:48:00+00:00,44.58,15.2,33.38,0.27,8.73
2026-08-30T23:49:00+00:00,52.84,20.8,36.21,0.0,8.19
2026-08-30T23:50:00+00:00,47.84,17.97,32.73,0.0,8.6
2026-08-30T23:51:00+00:00,51.44,24.52,30.61,0.0,8.31
2026-08-30T23:52:00+00:00,48.52,17.37,35.1,0.0,8.18
2026-08-30T23:53:00+00:00,52.37,19.65,37.96,0.0,8.52
2026-08-30T23:54:00+00:00,49.9,17.29,31.97,0.0,8.68
2026-08-30T23:55:00+00:00,46.9,17.49,35.73,0.0,8.79
2026-08-30T23:56:00+00:00,43.19,15.79,35.19,0.22,8.18
2026-08-30T23:57:00+00:00,45.26,18.25,34.87,0.0,8.76
2026-08-30T23:58:00+00:00,35.9,9.59,34.8,0.0,8.47
2026-08-30T23:59:00+00:00,48.0,13.64,37.46,0.28,8.18
2026-08-31T00:00:00+00:00,57.64,24.69,31.93,0.0,8.18
2026-08-31T00:01:00+00:00,27.52,9.34,31.94,0.0,8.18
2026-08-31T00:02:00+00:00,34.35,11.72,32.74,0.0,8.21
2026-08-31T00:03:00+00:00,45.1,14.68,31.74,0.04,8.71
2026-08-31T00:04:00+00:00,59.66,29.12,32.24,0.0,8.54
2026-08-31T00:05:00+00:00,25.81,9.35,33.26,0.0,8.18
2026-08-31T00:06:00+00:00,56.25,20.1,34.04,0.4,8.77
2026-08-31T00:07:00+00:00,52.19,17.73,31.46,0.5,8.65
2026-08-31T00:08:00+00:00,25.81,8.8,34.52,0.0,8.38
2026-08-31T00:09:00+00:00,64.1,31.21,34.81,0.21,8.55
2026-08-31T00:10:00+00:00,25.81,12.67,34.07,0.28,8.18
2026-08-31T00:11:00+00:00,50.6,14.31,32.83,0.36,8.78
2026-08-31T00:12:00+00:00,58.33,24.68,32.16,0.0,8.18
2026-08-31T00:13:00+00:00,32.19,8.05,32.94,0.0,8.74
2026-08-31T00:14:00+00:00,52.57,19.24,36.17,0.0,8.18
2026-08-31T00:15:00+00:00,40.65,18.24,34.53,0.0,8.18
2026-08-31T00:16:00+00:00,50.63,20.76,32.31,0.0,8.18
2026-08-31T00:17:00+00:00,26.23,9.65,33.07,0.0,8.28
2026-08-31T00:18:00+00:00,32.81,13.83,30.87,0.36,8.22
2026-08-31T00:19:00+00:00,39.42,12.83,37.84,0.0,8.4
2026-08-31T00:20:00+00:00,49.71,19.73,34.0,0.0,8.26
2026-08-31T00:21:00+00:00,60.34,24.04,34.47,0.0,8.18
2026-08-31T00:22:00+00:00,55.5,19.63,32.91,0.0,8.68
2026-08-31T00:23:00+00:00,40.1,12.12,34.66,0.0,8.66
2026-08-31T00:24:00+00:00,51.45,20.45,34.84,0.0,8.57
2026-08-31T00:25:00+00:00,50.44,17.4,32.61,0.0,8.18
2026-08-31T00:26:00+00:00,64.16,30.01,33.59,0.0,8.62
2026-08-31T00:27:00+00:00,25.81,9.78,35.68,0.47,8.18
2026-08-31T00:28:00+00:00,25.81,7.5,34.57,0.0,8.52
2026-08-31T00:29:00+00:00,40.26,11.18,36.49,0.0,8.5
2026-08-31T00:30:00+00:00,65.03,37.63,30.38,0.03,8.18
2026-08-31T00:31:00+00:00,25.81,9.96,33.03,0.0,8.53
2026-08-31T00:32:00+00:00,51.09,20.91,32.91,0.41,8.18
2026-08-31T00:33:00+00:00,50.46,18.35,33.04,0.61,8.18
2026-08-31T00:34:00+00:00,25.81,10.24,31.81,0.0,8.38
2026-08-31T00:35:00+00:00,31.1,15.97,34.79,0.0,8.28
2026-08-31T00:36:00+00:00,54.84,30.1,32.64,0.0,8.41
2026-08-31T00:37:00+00:00,62.13,32.56,36.1,0.0,8.3
2026-08-31T00:38:00+00:00,65.03,29.4,35.93,0.54,8.18
2026-08-31T00:39:00+00:00,51.7,20.77,30.79,0.0,8.2
2026-08-31T00:40:00+00:00,55.94,23.27,34.49,0.0,8.21
2026-08-31T00:41:00+00:00,51.53,18.69,34.19,0.0,8.18
2026-08-31T00:42:00+00:00,53.06,21.86,32.78,0.03,8.18
2026-08-31T00:43:00+00:00,27.48,8.04,35.75,0.0,8.6
2026-08-31T00:44:00+00:00,25.81,11.91,32.54,0.21,8.23
2026-08-31T00:45:00+00:00,46.42,16.78,32.16,0.0,8.18
2026-08-31T00:46:00+00:00,41.13,15.1,33.02,0.3,8.3
2026-08-31T00:47:00+00:00,51.47,20.42,33.62,0.0,8.74
2026-08-31T00:48:00+00:00,54.67,24.8,35.39,0.0,8.18
2026-08-31T00:49:00+00:00,57.13,23.1,32.08,0.0,8.44
2026-08-31T00:50:00+00:00,34.48,15.05,30.78,0.49,8.3
2026-08-31T00:51:00+00:00,43.19,19.38,31.27,0.0,8.74
2026-08-31T00:52:00+00:00,44.52,15.61,32.19,0.0,8.18
2026-08-31T00:53:00+00:00,50.46,18.02,36.6,0.0,8.31
2026-08-31T00:54:00+00:00,42.32,10.82,33.94,0.0,8.18
2026-08-31T00:55:00+00:00,25.81,7.72,30.4,0.0,8.6
2026-08-31T00:56:00+00:00,67.71,29.22,34.45,0.0,8.8
2026-08-31T00:57:00+00:00,25.81,7.5,33.21,0.0,8.65
2026-08-31T00:58:00+00:00,44.71,18.38,31.19,0.5,8.5
2026-08-31T00:59:00+00:00,25.81,15.33,31.63,0.56,8.22
2026-08-31T01:00:00+00:00,55.55,19.91,32.56,0.04,8.65
2026-08-31T01:01:00+00:00,50.39,16.93,31.98,0.0,8.18
2026-08-31T01:02:00+00:00,54.21,22.74,34.16,0.0,8.7
2026-08-31T01:03:00+00:00,50.93,16.13,30.98,0.0,8.18
2026-08-31T01:04:00+00:00,50.19,16.33,32.29,0.58,8.47
2026-08-31T01:05:00+00:00,54.79,21.66,34.1,0.31,8.18
2026-08-31T01:06:00+00:00,53.38,19.1,33.84,0.0,8.6
2026-08-31T01:07:00+00:00,56.19,23.12,33.78,0.0,8.35
2026-08-31T01:08:00+00:00,32.65,10.35,29.99,0.0,8.68
2026-08-31T01:09:00+00:00,58.72,22.09,29.55,0.0,8.18
2026-08-31T01:10:00+00:00,51.72,20.41,34.35,0.0,8.38
2026-08-31T01:11:00+00:00,33.74,9.65,33.56,0.18,8.18
2026-08-31T01:12:00+00:00,36.45,12.25,32.42,0.59,8.38
2026-08-31T01:13:00+00:00,35.39,14.07,32.17,0.0,8.76
2026-08-31T01:14:00+00:00,42.32,13.22,31.08,0.0,8.25
2026-08-31T01:15:00+00:00,25.81,10.89,33.35,0.0,8.5
2026-08-31T01:16:00+00:00,25.81,9.17,32.44,0.0,8.53
2026-08-31T01:17:00+00:00,59.79,27.9,33.05,0.16,8.18
2026-08-31T01:18:00+00:00,32.48,7.66,29.81,0.31,8.18
2026-08-31T01:19:00+00:00,49.29,21.22,31.22,0.0,8.18
2026-08-31T01:20:00+00:00,56.62,21.63,34.74,0.0,8.18
2026-08-31T01:21:00+00:00,37.1,13.34,31.17,0.0,8.6
2026-08-31T01:22:00+00:00,25.81,11.1,32.43,0.0,8.18
2026-08-31T01:23:00+00:00,53.43,18.09,34.55,0.0,8.38
2026-08-31T01:24:00+00:00,31.29,12.2,32.32,0.59,8.6
2026-08-31T01:25:00+00:00,51.69,18.78,32.1,0.35,8.25
2026-08-31T01:26:00+00:00,43.84,14.11,29.92,0.0,8.18
2026-08-31T01:27:00+00:00,57.42,28.11,30.41,0.34,8.18
2026-08-31T01:28:00+00:00,25.84,9.09,33.7,0.0,8.2
2026-08-31T01:29:00+00:00,51.69,19.78,29.81,0.0,8.18
2026-08-31T01:30:00+00:00,52.81,18.11,29.26,0.0,8.18
2026-08-31T01:31:00+00:00,25.81,8.6,33.83,0.41,8.7
2026-08-31T01:32:00+00:00,50.11,17.56,30.36,0.78,8.49
2026-08-31T01:33:00+00:00,54.95,23.36,31.34,0.0,8.18
2026-08-31T01:34:00+00:00,50.8,16.72,33.84,0.11,8.18
2026-08-31T01:35:00+00:00,58.1,23.37,33.2,0.38,8.18
2026-08-31T01:36:00+00:00,26.19,10.76,34.24,0.0,8.43
2026-08-31T01:37:00+00:00,57.77,23.24,35.76,0.54,8.2
2026-08-31T01:38:00+00:00,26.87,12.14,34.36,0.0,8.18
2026-08-31T01:39:00+00:00,44.48,19.98,32.66,0.0,8.18
2026-08-31T01:40:00+00:00,25.81,13.83,31.51,0.07,8.68
2026-08-31T01:41:00+00:00,49.61,20.52,32.59,0.03,8.78
2026-08-31T01:42:00+00:00,43.87,11.2,32.06,0.0,8.25
2026-08-31T01:43:00+00:00,37.29,11.64,32.67,0.01,8.57
2026-08-31T01:44:00+00:00,51.85,17.34,32.53,0.0,8.48
2026-08-31T01:45:00+00:00,39.52,12.49,35.04,0.0,8.46
2026-08-31T01:46:00+00:00,50.86,16.64,32.93,0.26,8.18
2026-08-31T01:47:00+00:00,44.97,14.77,34.68,0.0,8.4
2026-08-31T01:48:00+00:00,52.41,22.54,34.51,0.14,8.21
2026-08-31T01:49:00+00:00,55.64,24.9,34.3,0.77,8.18
2026-08-31T01:50:00+00:00,47.42,13.83,29.65,0.01,8.18
2026-08-31T01:51:00+00:00,50.98,17.23,34.01,0.0,8.18
2026-08-31T01:52:00+00:00,58.2,26.35,32.63,0.0,8.58
2026-08-31T01:53:00+00:00,59.96,32.64,38.2,0.0,8.48
2026-08-31T01:54:00+00:00,41.03,14.6,34.22,0.72,8.58
2026-08-31T01:55:00+00:00,62.79,25.98,34.13,0.0,8.18
2026-08-31T01:56:00+00:00,36.19,12.95,35.31,0.0,8.18
2026-08-31T01:57:00+00:00,46.55,13.18,33.98,0.0,8.37
2026-08-31T01:58:00+00:00,62.47,28.14,32.79,0.0,8.18
2026-08-31T01:59:00+00:00,52.12,20.37,33.15,0.0,8.18
2026-08-31T02:00:00+00:00,51.92,17.98,30.27,0.0,8.18
2026-08-31T02:01:00+00:00,53.3,19.8,37.42,0.14,8.69
2026-08-31T02:02:00+00:00,39.29,15.76,31.61,0.34,8.23
2026-08-31T02:03:00+00:00,40.06,20.14,32.91,0.0,8.38
2026-08-31T02:04:00+00:00,47.42,20.56,36.57,0.38,8.18
2026-08-31T02:05:00+00:00,25.81,7.5,32.04,0.0,8.18
2026-08-31T02:06:00+00:00,51.87,18.33,33.74,0.0,8.18
2026-08-31T02:07:00+00:00,51.44,20.88,32.81,0.0,8.18
2026-08-31T02:08:00+00:00,50.19,16.26,36.18,0.0,8.18
2026-08-31T02:09:00+00:00,49.97,19.6,33.03,0.0,8.51
2026-08-31T02:10:00+00:00,49.23,17.74,29.57,0.0,8.18
2026-08-31T02:11:00+00:00,53.8,16.4,31.45,0.21,8.18
2026-08-31T02:12:00+00:00,25.81,9.35,33.45,0.0,8.18
2026-08-31T02:13:00+00:00,57.47,25.75,33.18,0.12,8.64
2026-08-31T02:14:00+00:00,54.69,22.19,35.4,0.0,8.25
2026-08-31T02:15:00+00:00,55.15,23.23,30.1,0.0,8.18
2026-08-31T02:16:00+00:00,39.68,16.9,33.45,0.0,8.58
2026-08-31T02:17:00+00:00,47.58,21.35,30.25,0.0,8.18
2026-08-31T02:18:00+00:00,60.53,24.5,32.46,0.0,8.7
2026-08-31T02:19:00+00:00,55.98,20.51,36.46,0.0,8.24
2026-08-31T02:20:00+00:00,38.45,13.31,31.07,0.0,8.18
2026-08-31T02:21:00+00:00,40.19,13.28,34.72,0.58,8.47
