created_at,o3_analog,pm25_analog,pm10_analog,no2_analog,co_analog
2026-08-30T22:06:00+00:00,496,153,140,16,3126
2026-08-30T22:07:00+00:00,497,164,143,0,3144
2026-08-30T22:08:00+00:00,497,135,173,1,3089
2026-08-30T22:09:00+00:00,498,135,130,0,3088
2026-08-30T22:10:00+00:00,496,129,140,0,3120
2026-08-30T22:11:00+00:00,495,112,121,1,3093
2026-08-30T22:12:00+00:00,498,141,149,0,3082
2026-08-30T22:13:00+00:00,499,156,141,0,3115
2026-08-30T22:14:00+00:00,500,135,128,1,3113
2026-08-30T22:15:00+00:00,497,139,137,0,3108
2026-08-30T22:16:00+00:00,495,143,136,0,3127
2026-08-30T22:17:00+00:00,497,142,152,1,3053
2026-08-30T22:18:00+00:00,500,154,170,0,3119
2026-08-30T22:19:00+00:00,498,154,141,0,3143
2026-08-30T22:20:00+00:00,495,151,184,1,3051
2026-08-30T22:21:00+00:00,499,112,100,0,3096
2026-08-30T22:22:00+00:00,497,138,142,2,3084
2026-08-30T22:23:00+00:00,497,120,123,1,3092
2026-08-30T22:24:00+00:00,498,139,154,5,3104
2026-08-30T22:25:00+00:00,498,135,154,2,3170
2026-08-30T22:26:00+00:00,497,144,145,0,3117
2026-08-30T22:27:00+00:00,498,129,111,2,3070
2026-08-30T22:28:00+00:00,499,145,161,2785,3081
2026-08-30T22:29:00+00:00,499,139,130,2948,3080
2026-08-30T22:30:00+00:00,495,126,136,2917,3119
2026-08-30T22:31:00+00:00,497,134,132,2930,3086
2026-08-30T22:32:00+00:00,494,143,137,2830,3051
2026-08-30T22:33:00+00:00,496,142,141,3194,3100
2026-08-30T22:34:00+00:00,496,135,135,2742,3142
2026-08-30T22:35:00+00:00,495,142,162,2824,3142
2026-08-30T22:36:00+00:00,497,143,140,2589,3063
2026-08-30T22:37:00+00:00,498,149,145,3061,3141
2026-08-30T22:38:00+00:00,495,143,130,3111,3082
2026-08-30T22:39:00+00:00,497,132,140,2722,3089
2026-08-30T22:40:00+00:00,498,137,136,2897,3085
2026-08-30T22:41:00+00:00,495,141,151,2533,3090
2026-08-30T22:42:00+00:00,495,153,152,0,3116
2026-08-30T22:43:00+00:00,499,135,129,0,3024
2026-08-30T22:44:00+00:00,500,146,141,11,3095
2026-08-30T22:45:00+00:00,494,159,162,1,3075
2026-08-30T22:46:00+00:00,497,131,157,0,3017
2026-08-30T22:47:00+00:00,496,131,133,2,3108
2026-08-30T22:48:00+00:00,498,127,142,0,3040
2026-08-30T22:49:00+00:00,496,151,152,14,3069
2026-08-30T22:50:00+00:00,498,155,159,0,3099
2026-08-30T22:51:00+00:00,498,136,140,1,3078
2026-08-30T22:52:00+00:00,498,140,133,0,3042
2026-08-30T22:53:00+00:00,497,180,155,1,3052
2026-08-30T22:54:00+00:00,498,173,170,1,3093
2026-08-30T22:55:00+00:00,497,143,138,11,3078
2026-08-30T22:56:00+00:00,499,139,134,0,3120
2026-08-30T22:57:00+00:00,498,152,154,0,3129
2026-08-30T22:58:00+00:00,498,142,126,0,3094
2026-08-30T22:59:00+00:00,498,160,161,0,3103
2026-08-30T23:00:00+00:00,500,164,151,0,3107
2026-08-30T23:01:00+00:00,497,114,124,0,3125
2026-08-30T23:02:00+00:00,497,123,129,7,3127
2026-08-30T23:03:00+00:00,498,133,141,1,3051
2026-08-30T23:04:00+00:00,497,148,120,1,3062
2026-08-30T23:05:00+00:00,499,128,121,0,3095
2026-08-30T23:06:00+00:00,496,172,153,2,3090
2026-08-30T23:07:00+00:00,494,123,142,1,3036
2026-08-30T23:08:00+00:00,497,117,109,2,3073
2026-08-30T23:09:00+00:00,499,143,146,0,3055
2026-08-30T23:10:00+00:00,500,132,132,0,3089
2026-08-30T23:11:00+00:00,496,148,147,0,3071
2026-08-30T23:12:00+00:00,497,152,165,0,3082
2026-08-30T23:13:00+00:00,496,135,157,1,3072
2026-08-30T23:14:00+00:00,495,165,159,7,2963
2026-08-30T23:15:00+00:00,499,160,150,3,3046
2026-08-30T23:16:00+00:00,497,132,136,1,3107
2026-08-30T23:17:00+00:00,496,127,130,2,3132
2026-08-30T23:18:00+00:00,499,129,131,0,3002
2026-08-30T23:19:00+00:00,494,156,158,1,3076
2026-08-30T23:20:00+00:00,497,115,129,5,3078
2026-08-30T23:21:00+00:00,497,155,135,2,3082
2026-08-30T23:22:00+00:00,499,148,143,0,3102
2026-08-30T23:23:00+00:00,497,143,132,1,3093
2026-08-30T23:24:00+00:00,495,168,170,1,3092
2026-08-30T23:25:00+00:00,497,150,131,0,3087
2026-08-30T23:26:00+00:00,498,137,149,2,3103
2026-08-30T23:27:00+00:00,498,117,136,1,3053
2026-08-30T23:28:00+00:00,497,126,133,1,3128
2026-08-30T23:29:00+00:00,496,148,143,1,3068
2026-08-30T23:30:00+00:00,497,161,170,0,3082
2026-08-30T23:31:00+00:00,498,135,133,5,3022
2026-08-30T23:32:00+00:00,496,153,167,0,3115
2026-08-30T23:33:00+00:00,494,146,134,3,3058
2026-08-30T23:34:00+00:00,498,142,135,0,3059
2026-08-30T23:35:00+00:00,501,147,144,1,3059
2026-08-30T23:36:00+00:00,495,145,131,0,3050
2026-08-30T23:37:00+00:00,498,144,168,0,3013
2026-08-30T23:38:00+00:00,499,141,147,4,3114
2026-08-30T23:39:00+00:00,495,168,170,0,3034
2026-08-30T23:40:00+00:00,498,163,145,1,3046
2026-08-30T23:41:00+00:00,499,187,180,0,3087
2026-08-30T23:42:00+00:00,501,158,164,0,3055
2026-08-30T23:43:00+00:00,495,152,167,1,3032
2026-08-30T23:44:00+00:00,499,124,130,0,3047
2026-08-30T23:45:00+00:00,497,106,123,8,3088
2026-08-30T23:46:00+00:00,494,137,126,2,3069
2026-08-30T23:47:00+00:00,494,140,153,1,3012
2026-08-30T23:48:00+00:00,499,133,135,6,3043
2026-08-30T23:49:00+00:00,498,157,158,2,3091
2026-08-30T23:50:00+00:00,497,139,144,0,3032
2026-08-30T23:51:00+00:00,495,150,175,0,2981
2026-08-30T23:52:00+00:00,497,140,141,2,3073
2026-08-30T23:53:00+00:00,496,153,153,0,3126
2026-08-30T23:54:00+00:00,497,143,143,2,3011
2026-08-30T23:55:00+00:00,499,140,144,1,3083
2026-08-30T23:56:00+00:00,498,130,138,4,3076
2026-08-30T23:57:00+00:00,499,135,145,0,3070
2026-08-30T23:58:00+00:00,497,118,109,0,3068
2026-08-30T23:59:00+00:00,494,141,128,5,3115
2026-08-31T00:00:00+00:00,495,180,174,2,3009
2026-08-31T00:01:00+00:00,496,105,107,0,3012
2026-08-31T00:02:00+00:00,498,116,116,2,3029
2026-08-31T00:03:00+00:00,498,133,132,1,3009
2026-08-31T00:04:00+00:00,496,185,192,0,3019
2026-08-31T00:05:00+00:00,496,100,106,0,3042
2026-08-31T00:06:00+00:00,498,173,152,9,3049
2026-08-31T00:07:00+00:00,500,153,144,12,2999
2026-08-31T00:08:00+00:00,497,100,104,1,3065
2026-08-31T00:09:00+00:00,498,207,204,5,3066
2026-08-31T00:10:00+00:00,494,101,120,7,3050
2026-08-31T00:11:00+00:00,501,147,128,10,3035
2026-08-31T00:12:00+00:00,495,180,172,0,3017
2026-08-31T00:13:00+00:00,498,114,100,1,3037
2026-08-31T00:14:00+00:00,497,154,152,2,3092
2026-08-31T00:15:00+00:00,498,127,144,0,3064
2026-08-31T00:16:00+00:00,498,145,156,0,3014
2026-08-31T00:17:00+00:00,499,101,108,2,3039
2026-08-31T00:18:00+00:00,496,115,129,6,2983
2026-08-31T00:19:00+00:00,496,126,121,2,3127
2026-08-31T00:20:00+00:00,495,143,153,0,3054
2026-08-31T00:21:00+00:00,495,191,172,1,3057
2026-08-31T00:22:00+00:00,501,169,152,0,3034
2026-08-31T00:23:00+00:00,500,127,121,0,3066
2026-08-31T00:24:00+00:00,499,148,157,0,3069
2026-08-31T00:25:00+00:00,497,145,142,1,3021
2026-08-31T00:26:00+00:00,498,207,196,0,3040
2026-08-31T00:27:00+00:00,496,100,110,12,3085
2026-08-31T00:28:00+00:00,499,100,99,0,3062
2026-08-31T00:29:00+00:00,499,126,116,0,3100
2026-08-31T00:30:00+00:00,496,210,232,0,2977
2026-08-31T00:31:00+00:00,498,102,110,0,3039
2026-08-31T00:32:00+00:00,496,148,157,11,3035
2026-08-31T00:33:00+00:00,498,145,146,11,3039
2026-08-31T00:34:00+00:00,497,102,110,0,3008
2026-08-31T00:35:00+00:00,495,110,138,0,3063
2026-08-31T00:36:00+00:00,496,167,196,1,3021
2026-08-31T00:37:00+00:00,497,199,210,1,3094
2026-08-31T00:38:00+00:00,498,210,194,13,3093
2026-08-31T00:39:00+00:00,498,152,157,1,2986
2026-08-31T00:40:00+00:00,498,168,169,2,3066
2026-08-31T00:41:00+00:00,497,149,146,0,3052
2026-08-31T00:42:00+00:00,498,157,161,1,3030
2026-08-31T00:43:00+00:00,496,103,103,0,3083
2026-08-31T00:44:00+00:00,499,99,120,5,3020
2026-08-31T00:45:00+00:00,495,137,138,2,3011
2026-08-31T00:46:00+00:00,498,126,132,8,3037
2026-08-31T00:47:00+00:00,497,152,154,1,3050
2026-08-31T00:48:00+00:00,497,166,174,1,3082
2026-08-31T00:49:00+00:00,499,175,167,0,3015
2026-08-31T00:50:00+00:00,499,116,134,12,2987
2026-08-31T00:51:00+00:00,500,130,152,0,2995
2026-08-31T00:52:00+00:00,496,136,137,2,3022
2026-08-31T00:53:00+00:00,497,148,146,1,3101
2026-08-31T00:54:00+00:00,495,131,112,0,3049
2026-08-31T00:55:00+00:00,496,101,99,0,2975
2026-08-31T00:56:00+00:00,501,225,193,0,3061
2026-08-31T00:57:00+00:00,496,101,102,0,3035
2026-08-31T00:58:00+00:00,498,133,147,11,2998
2026-08-31T00:59:00+00:00,495,99,132,10,3005
2026-08-31T01:00:00+00:00,496,167,155,0,3023
2026-08-31T01:01:00+00:00,495,147,143,0,3008
2026-08-31T01:02:00+00:00,499,163,165,0,3051
2026-08-31T01:03:00+00:00,498,146,139,0,2991
2026-08-31T01:04:00+00:00,499,145,139,13,3016
2026-08-31T01:05:00+00:00,497,166,160,6,3055
2026-08-31T01:06:00+00:00,498,160,152,0,3047
2026-08-31T01:07:00+00:00,496,171,169,1,3045
2026-08-31T01:08:00+00:00,499,115,111,2,2972
2026-08-31T01:09:00+00:00,496,181,164,1,2956
2026-08-31T01:10:00+00:00,499,150,155,2,3064
2026-08-31T01:11:00+00:00,497,114,110,5,3048
2026-08-31T01:12:00+00:00,498,122,119,14,3027
2026-08-31T01:13:00+00:00,498,117,126,0,3016
2026-08-31T01:14:00+00:00,496,128,127,0,2988
2026-08-31T01:15:00+00:00,499,103,113,0,3039
2026-08-31T01:16:00+00:00,497,103,107,0,3020
2026-08-31T01:17:00+00:00,495,190,188,2,3039
2026-08-31T01:18:00+00:00,497,115,100,7,2966
2026-08-31T01:19:00+00:00,498,141,157,0,2996
2026-08-31T01:20:00+00:00,495,171,159,1,3064
2026-08-31T01:21:00+00:00,499,122,124,0,2999
2026-08-31T01:22:00+00:00,494,103,117,2,3024
2026-08-31T01:23:00+00:00,499,160,146,1,3064
2026-08-31T01:24:00+00:00,497,113,120,14,3025
2026-08-31T01:25:00+00:00,496,150,149,8,3011
2026-08-31T01:26:00+00:00,495,131,131,0,2969
2026-08-31T01:27:00+00:00,494,178,189,8,2973
2026-08-31T01:28:00+00:00,497,103,105,1,3051
2026-08-31T01:29:00+00:00,497,152,153,0,2968
2026-08-31T01:30:00+00:00,497,156,148,1,2954
2026-08-31T01:31:00+00:00,497,102,104,10,3045
2026-08-31T01:32:00+00:00,500,144,145,14,2978
2026-08-31T01:33:00+00:00,498,165,167,1,3004
2026-08-31T01:34:00+00:00,494,145,142,2,3054
2026-08-31T01:35:00+00:00,498,179,166,9,3041
2026-08-31T01:36:00+00:00,497,103,115,2,3056
2026-08-31T01:37:00+00:00,495,177,168,11,3087
2026-08-31T01:38:00+00:00,498,105,122,0,3062
2026-08-31T01:39:00+00:00,495,134,154,0,3026
2026-08-31T01:40:00+00:00,499,100,126,4,3007
2026-08-31T01:41:00+00:00,497,141,155,1,3027
2026-08-31T01:42:00+00:00,495,131,114,0,3010
2026-08-31T01:43:00+00:00,500,121,117,0,3022
2026-08-31T01:44:00+00:00,497,151,143,2,3021
2026-08-31T01:45:00+00:00,500,126,120,2,3072
2026-08-31T01:46:00+00:00,495,147,139,7,3031
2026-08-31T01:47:00+00:00,498,136,129,1,3065
2026-08-31T01:48:00+00:00,495,152,167,5,3058
2026-08-31T01:49:00+00:00,495,169,177,17,3060
2026-08-31T01:50:00+00:00,495,138,125,0,2958
2026-08-31T01:51:00+00:00,495,146,141,0,3058
2026-08-31T01:52:00+00:00,500,182,181,2,3027
2026-08-31T01:53:00+00:00,497,190,210,0,3133
2026-08-31T01:54:00+00:00,498,129,132,16,3054
2026-08-31T01:55:00+00:00,496,199,178,2,3054
2026-08-31T01:56:00+00:00,498,121,126,0,3075
2026-08-31T01:57:00+00:00,499,136,126,0,3054
2026-08-31T01:58:00+00:00,497,200,191,0,3031
2026-08-31T01:59:00+00:00,495,152,153,1,3039
2026-08-31T02:00:00+00:00,497,151,143,2,2978
2026-08-31T02:01:00+00:00,497,158,153,1,3114
2026-08-31T02:02:00+00:00,499,126,137,5,3010
2026-08-31T02:03:00+00:00,495,124,157,0,3030
2026-08-31T02:04:00+00:00,498,137,157,10,3098
2026-08-31T02:05:00+00:00,496,101,99,0,3016
2026-08-31T02:06:00+00:00,494,154,149,0,3046
2026-08-31T02:07:00+00:00,497,149,158,1,3035
2026-08-31T02:08:00+00:00,496,143,137,1,3089
2026-08-31T02:09:00+00:00,500,145,151,1,3029
2026-08-31T02:10:00+00:00,498,144,143,0,2963
2026-08-31T02:11:00+00:00,494,159,138,6,3004
2026-08-31T02:12:00+00:00,497,103,108,0,3045
2026-08-31T02:13:00+00:00,498,177,181,5,3042
2026-08-31T02:14:00+00:00,498,167,161,1,3085
2026-08-31T02:15:00+00:00,495,167,167,2,2974
2026-08-31T02:16:00+00:00,496,124,142,2,3045
2026-08-31T02:17:00+00:00,494,138,158,2,2978
2026-08-31T02:18:00+00:00,497,191,172,0,3024
2026-08-31T02:19:00+00:00,499,169,156,0,3095
2026-08-31T02:20:00+00:00,498,125,125,2,2998
2026-08-31T02:21:00+00:00,498,125,127,14,3065
2026-08-31T02:22:00+00:00,494,172,146,16,3066
2026-08-31T02:23:00+00:00,498,180,203,0,2979
2026-08-31T02:24:00+00:00,494,183,163,14,3052
2026-08-31T02:25:00+00:00,495,171,180,0,3052
2026-08-31T02:26:00+00:00,494,172,158,0,3043
2026-08-31T02:27:00+00:00,497,171,159,0,3037
2026-08-31T02:28:00+00:00,498,153,163,3,3073
2026-08-31T02:29:00+00:00,498,105,123,0,2983
2026-08-31T02:30:00+00:00,498,105,122,0,3054
2026-08-31T02:31:00+00:00,498,160,142,0,3073
2026-08-31T02:32:00+00:00,497,189,208,12,2938
2026-08-31T02:33:00+00:00,496,102,109,0,2940
2026-08-31T02:34:00+00:00,495,159,168,0,3041
2026-08-31T02:35:00+00:00,495,120,102,6,3052
2026-08-31T02:36:00+00:00,498,139,161,0,2991
2026-08-31T02:37:00+00:00,498,160,154,2,3030
2026-08-31T02:38:00+00:00,496,133,150,16,3044
2026-08-31T02:39:00+00:00,496,157,166,0,3057
2026-08-31T02:40:00+00:00,499,123,108,0,3024
2026-08-31T02:41:00+00:00,497,126,146,2,3041
2026-08-31T02:42:00+00:00,496,174,155,1,3021
2026-08-31T02:43:00+00:00,497,144,162,2,3069
2026-08-31T02:44:00+00:00,495,115,112,0,3027
2026-08-31T02:45:00+00:00,498,133,120,0,3077
2026-08-31T02:46:00+00:00,495,161,157,1,3047
2026-08-31T02:47:00+00:00,494,150,144,0,3070
2026-08-31T02:48:00+00:00,496,130,124,1,2957
2026-08-31T02:49:00+00:00,496,156,179,1,3074
2026-08-31T02:50:00+00:00,494,160,149,2,2975
2026-08-31T02:51:00+00:00,497,126,139,7,3103
2026-08-31T02:52:00+00:00,497,120,119,0,3016
2026-08-31T02:53:00+00:00,495,168,155,6,3003
2026-08-31T02:54:00+00:00,497,151,156,1,3030
2026-08-31T02:55:00+00:00,501,166,188,1,3079
2026-08-31T02:56:00+00:00,499,127,124,0,3093
2026-08-31T02:57:00+00:00,495,174,180,7,3017
2026-08-31T02:58:00+00:00,498,134,144,2,3034
2026-08-31T02:59:00+00:00,498,108,130,2,3033
2026-08-31T03:00:00+00:00,495,121,126,1,3032
2026-08-31T03:01:00+00:00,498,175,170,2,3023
2026-08-31T03:02:00+00:00,496,170,154,1,3057
2026-08-31T03:03:00+00:00,500,146,125,0,3069
2026-08-31T03:04:00+00:00,498,130,151,0,3026
2026-08-31T03:05:00+00:00,495,99,98,1,2966
2026-08-31T03:06:00+00:00,495,179,173,0,3084
2026-08-31T03:07:00+00:00,498,137,145,1,3049
2026-08-31T03:08:00+00:00,498,184,184,0,3017
2026-08-31T03:09:00+00:00,500,147,164,9,3012
2026-08-31T03:10:00+00:00,494,121,115,0,3027
2026-08-31T03:11:00+00:00,497,131,145,0,3042
2026-08-31T03:12:00+00:00,495,118,120,0,3052
2026-08-31T03:13:00+00:00,494,143,112,0,3098
2026-08-31T03:14:00+00:00,496,142,128,3,3037
2026-08-31T03:15:00+00:00,499,160,170,2,3079
2026-08-31T03:16:00+00:00,498,185,184,3,3008
2026-08-31T03:17:00+00:00,495,156,124,1,3064
2026-08-31T03:18:00+00:00,500,132,142,2,3072
2026-08-31T03:19:00+00:00,496,126,141,0,3003
2026-08-31T03:20:00+00:00,499,116,116,0,2995
2026-08-31T03:21:00+00:00,498,177,175,1,3019
2026-08-31T03:22:00+00:00,499,147,141,0,3010
2026-08-31T03:23:00+00:00,498,123,135,0,3084
2026-08-31T03:24:00+00:00,494,144,151,0,2972
2026-08-31T03:25:00+00:00,497,153,152,0,3023
2026-08-31T03:26:00+00:00,498,134,133,2,3020
2026-08-31T03:27:00+00:00,497,157,137,0,3023
2026-08-31T03:28:00+00:00,497,158,150,0,3033
2026-08-31T03:29:00+00:00,495,115,141,0,3055
2026-08-31T03:30:00+00:00,498,136,127,2,3047
2026-08-31T03:31:00+00:00,499,101,110,0,3003
2026-08-31T03:32:00+00:00,494,150,162,0,3032
2026-08-31T03:33:00+00:00,496,158,151,1,3024
2026-08-31T03:34:00+00:00,495,121,115,1,3037
2026-08-31T03:35:00+00:00,499,133,138,1,3063
2026-08-31T03:36:00+00:00,496,125,127,0,3018
2026-08-31T03:37:00+00:00,494,161,157,2,3058
2026-08-31T03:38:00+00:00,501,150,133,0,3057
2026-08-31T03:39:00+00:00,498,173,170,16,2997
2026-08-31T03:40:00+00:00,494,131,143,0,2999
2026-08-31T03:41:00+00:00,498,148,150,0,3032
2026-08-31T03:42:00+00:00,497,141,125,0,3036
2026-08-31T03:43:00+00:00,495,163,159,0,3086
2026-08-31T03:44:00+00:00,497,127,123,0,3080
2026-08-31T03:45:00+00:00,499,160,170,8,2999
2026-08-31T03:46:00+00:00,497,104,99,10,3091
2026-08-31T03:47:00+00:00,495,164,167,2,3056
2026-08-31T03:48:00+00:00,496,136,133,2,3052
2026-08-31T03:49:00+00:00,495,124,125,1,3010
2026-08-31T03:50:00+00:00,499,143,140,10,3043
2026-08-31T03:51:00+00:00,497,128,127,0,3107
2026-08-31T03:52:00+00:00,500,128,126,8,3039
2026-08-31T03:53:00+00:00,495,102,131,2,3052
2026-08-31T03:54:00+00:00,498,153,139,0,3127
2026-08-31T03:55:00+00:00,496,111,109,2,3015
2026-08-31T03:56:00+00:00,497,134,141,0,3063
2026-08-31T03:57:00+00:00,498,151,145,4,3036
2026-08-31T03:58:00+00:00,497,172,159,6,2998
2026-08-31T03:59:00+00:00,497,120,136,0,3110
2026-08-31T04:00:00+00:00,494,131,153,2,3112
2026-08-31T04:01:00+00:00,497,180,169,0,2974
2026-08-31T04:02:00+00:00,497,183,168,0,3074
2026-08-31T04:03:00+00:00,499,103,103,1,3052
2026-08-31T04:04:00+00:00,498,117,119,0,3007
2026-08-31T04:05:00+00:00,500,137,136,2,3022
2026-08-31T04:06:00+00:00,497,153,161,0,3054
2026-08-31T04:07:00+00:00,499,126,138,0,3041
2026-08-31T04:08:00+00:00,500,143,129,2,3005
2026-08-31T04:09:00+00:00,496,148,151,2,3074
2026-08-31T04:10:00+00:00,497,124,155,2,3002
2026-08-31T04:11:00+00:00,494,162,176,0,3068
2026-08-31T04:12:00+00:00,498,101,106,0,3049
2026-08-31T04:13:00+00:00,497,140,178,0,3062
2026-08-31T04:14:00+00:00,495,162,163,2,3017
2026-08-31T04:15:00+00:00,494,155,145,2,3003
2026-08-31T04:16:00+00:00,495,100,122,2,3097
2026-08-31T04:17:00+00:00,495,148,125,0,3085
2026-08-31T04:18:00+00:00,498,164,175,1,3085
2026-08-31T04:19:00+00:00,498,123,139,0,3056
2026-08-31T04:20:00+00:00,501,139,158,2,3008
2026-08-31T04:21:00+00:00,494,118,120,6,3014
2026-08-31T04:22:00+00:00,496,138,160,1,3011
2026-08-31T04:23:00+00:00,497,139,124,1,2973
2026-08-31T04:24:00+00:00,495,155,153,2,3081
2026-08-31T04:25:00+00:00,498,123,119,0,3083
2026-08-31T04:26:00+00:00,500,180,165,4,3073
2026-08-31T04:27:00+00:00,494,149,145,13,3106
2026-08-31T04:28:00+00:00,494,120,142,0,3054
2026-08-31T04:29:00+00:00,498,134,110,0,2983
2026-08-31T04:30:00+00:00,501,144,152,0,3008
2026-08-31T04:31:00+00:00,496,131,130,1,3070
2026-08-31T04:32:00+00:00,499,140,149,1,2930
2026-08-31T04:33:00+00:00,500,119,133,0,3027
2026-08-31T04:34:00+00:00,495,134,142,0,3057
2026-08-31T04:35:00+00:00,497,135,138,6,3006
2026-08-31T04:36:00+00:00,498,133,133,3,3021
2026-08-31T04:37:00+00:00,497,149,155,12,3042
2026-08-31T04:38:00+00:00,494,172,168,2,3076
2026-08-31T04:39:00+00:00,497,139,123,2,3050
2026-08-31T04:40:00+00:00,501,164,153,0,3079
2026-08-31T04:41:00+00:00,497,144,161,1,3077
2026-08-31T04:42:00+00:00,497,152,161,2,3051
2026-08-31T04:43:00+00:00,496,153,150,2,3025
2026-08-31T04:44:00+00:00,498,103,112,2,3095
2026-08-31T04:45:00+00:00,497,113,113,1,3049
2026-08-31T04:46:00+00:00,494,123,128,1,3076
2026-08-31T04:47:00+00:00,498,132,137,0,2987
2026-08-31T04:48:00+00:00,496,157,172,0,3057
2026-08-31T04:49:00+00:00,496,161,157,0,3088
2026-08-31T04:50:00+00:00,498,177,157,0,2986
2026-08-31T04:51:00+00:00,497,142,168,0,3063
2026-08-31T04:52:00+00:00,498,145,156,0,3085
2026-08-31T04:53:00+00:00,494,178,169,0,2961
2026-08-31T04:54:00+00:00,495,126,139,0,3069
2026-08-31T04:55:00+00:00,495,173,176,0,3050
2026-08-31T04:56:00+00:00,497,173,179,0,3001
2026-08-31T04:57:00+00:00,494,153,161,0,3010
2026-08-31T04:58:00+00:00,496,128,135,1,3034
2026-08-31T04:59:00+00:00,494,132,135,0,3040
2026-08-31T05:00:00+00:00,497,126,135,0,3064
2026-08-31T05:01:00+00:00,497,118,111,12,3049
2026-08-31T05:02:00+00:00,497,116,119,0,3019
2026-08-31T05:03:00+00:00,501,122,116,1,3085
2026-08-31T05:04:00+00:00,497,149,152,0,3051
2026-08-31T05:05:00+00:00,494,178,172,0,3035
2026-08-31T05:06:00+00:00,494,166,178,5,2949
2026-08-31T05:07:00+00:00,495,148,149,1,3002
2026-08-31T05:08:00+00:00,501,108,119,5,2998
2026-08-31T05:09:00+00:00,498,163,157,8,3055
2026-08-31T05:10:00+00:00,500,150,144,1,3088
2026-08-31T05:11:00+00:00,498,142,149,9,3092
2026-08-31T05:12:00+00:00,499,125,157,0,3075
2026-08-31T05:13:00+00:00,495,144,141,2,3083
2026-08-31T05:14:00+00:00,494,135,137,0,3083
2026-08-31T05:15:00+00:00,500,156,175,12,3118
2026-08-31T05:16:00+00:00,497,141,142,1,2986
2026-08-31T05:17:00+00:00,498,143,152,0,3069
2026-08-31T05:18:00+00:00,497,153,150,0,3053
2026-08-31T05:19:00+00:00,498,129,116,2,2977
2026-08-31T05:20:00+00:00,497,147,147,0,2986
2026-08-31T05:21:00+00:00,495,133,129,2,3060
2026-08-31T05:22:00+00:00,497,114,131,0,3075
2026-08-31T05:23:00+00:00,497,187,174,2,3058
2026-08-31T05:24:00+00:00,499,181,168,0,3079
2026-08-31T05:25:00+00:00,495,141,149,12,3040
2026-08-31T05:26:00+00:00,496,136,135,2,3061
2026-08-31T05:27:00+00:00,496,163,150,0,3030
2026-08-31T05:28:00+00:00,497,136,143,2,3036
2026-08-31T05:29:00+00:00,497,152,170,2,3076
2026-08-31T05:30:00+00:00,499,125,142,5,3107
2026-08-31T05:31:00+00:00,498,159,153,0,3024
2026-08-31T05:32:00+00:00,497,125,131,1,3046
2026-08-31T05:33:00+00:00,496,140,144,0,3080
2026-08-31T05:34:00+00:00,498,134,126,7,3064
2026-08-31T05:35:00+00:00,496,114,129,0,3095
2026-08-31T05:36:00+00:00,500,145,162,7,3034
2026-08-31T05:37:00+00:00,500,143,133,1,3021
2026-08-31T05:38:00+00:00,494,134,142,0,3065
2026-08-31T05:39:00+00:00,495,128,133,0,3000
2026-08-31T05:40:00+00:00,495,148,146,9,3059
2026-08-31T05:41:00+00:00,496,127,112,0,3091
2026-08-31T05:42:00+00:00,499,161,160,1,3021
2026-08-31T05:43:00+00:00,496,113,118,12,3037
2026-08-31T05:44:00+00:00,498,132,140,7,3099
2026-08-31T05:45:00+00:00,499,125,133,7,3085
2026-08-31T05:46:00+00:00,497,130,152,0,3055
2026-08-31T05:47:00+00:00,494,146,149,0,3030
2026-08-31T05:48:00+00:00,496,123,144,0,3015
2026-08-31T05:49:00+00:00,494,158,145,0,3051
2026-08-31T05:50:00+00:00,497,132,124,2,3026
2026-08-31T05:51:00+00:00,494,151,146,0,3058
2026-08-31T05:52:00+00:00,496,139,133,8,2997
2026-08-31T05:53:00+00:00,497,148,163,2,3069
2026-08-31T05:54:00+00:00,498,155,161,11,3048
2026-08-31T05:55:00+00:00,497,147,157,0,3011
2026-08-31T05:56:00+00:00,497,148,142,0,3047
2026-08-31T05:57:00+00:00,498,150,162,0,3076
2026-08-31T05:58:00+00:00,498,125,140,0,3034
2026-08-31T05:59:00+00:00,496,151,147,0,3009
2026-08-31T06:00:00+00:00,498,114,125,2,3086
2026-08-31T06:01:00+00:00,495,143,136,14,3038
2026-08-31T06:02:00+00:00,497,125,144,1,3040
2026-08-31T06:03:00+00:00,500,157,153,1,3062
2026-08-31T06:04:00+00:00,497,142,124,1,3064
2026-08-31T06:05:00+00:00,496,105,114,0,3059
2026-08-31T06:06:00+00:00,496,116,132,0,2978
2026-08-31T06:07:00+00:00,496,161,143,2,3012
2026-08-31T06:08:00+00:00,498,120,111,7,3028
2026-08-31T06:09:00+00:00,501,118,133,1,3074
2026-08-31T06:10:00+00:00,499,150,194,0,3087
2026-08-31T06:11:00+00:00,499,143,125,0,3062
2026-08-31T06:12:00+00:00,500,120,113,0,3086
2026-08-31T06:13:00+00:00,496,125,144,0,3058
2026-08-31T06:14:00+00:00,494,127,154,0,3090
2026-08-31T06:15:00+00:00,496,145,154,0,3090
2026-08-31T06:16:00+00:00,497,131,131,13,3059
2026-08-31T06:17:00+00:00,499,155,172,0,3079
2026-08-31T06:18:00+00:00,499,167,148,0,3070
2026-08-31T06:19:00+00:00,496,159,158,2,3005
2026-08-31T06:20:00+00:00,497,155,154,2,3053
2026-08-31T06:21:00+00:00,498,126,130,8,3071
2026-08-31T06:22:00+00:00,498,129,124,2,3063
2026-08-31T06:23:00+00:00,499,152,137,8,3084
