created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity
2026-08-30T18:51:00+00:00,16.11,17.38,3172.19,0.0,21.75,37.17,45.27
2026-08-30T18:52:00+00:00,10.39,10.3,3206.18,0.83,20.34,35.1,59.76
2026-08-30T18:53:00+00:00,16.21,27.48,3156.66,0.16,22.11,34.59,54.75
2026-08-30T18:54:00+00:00,12.21,15.38,3037.78,0.0,22.21,36.49,58.14
2026-08-30T18:55:00+00:00,17.6,19.6,3410.51,0.0,20.44,33.93,60.68
2026-08-30T18:56:00+00:00,13.21,16.13,2954.07,0.0,22.21,34.13,60.31
2026-08-30T18:57:00+00:00,15.85,17.09,3184.31,0.0,20.66,35.5,62.58
2026-08-30T18:58:00+00:00,13.55,13.02,3229.13,0.0,21.77,34.36,60.05
2026-08-30T18:59:00+00:00,13.47,18.59,3183.84,0.0,21.93,34.52,57.89
2026-08-30T19:00:00+00:00,19.11,21.1,3262.2,0.0,19.81,37.03,56.6
2026-08-30T19:01:00+00:00,20.51,31.87,3167.34,0.0,21.46,35.69,57.74
2026-08-30T19:02:00+00:00,15.58,16.01,3229.33,0.67,20.3,34.66,61.06
2026-08-30T19:03:00+00:00,11.9,13.66,3206.96,0.35,20.47,35.34,66.04
2026-08-30T19:04:00+00:00,16.93,16.69,3323.81,0.0,19.64,34.46,60.36
2026-08-30T19:05:00+00:00,13.22,9.99,3285.97,0.37,20.59,34.41,61.32
2026-08-30T19:06:00+00:00,19.13,26.44,3269.98,0.0,20.58,34.18,65.57
2026-08-30T19:07:00+00:00,16.28,19.85,3289.69,0.05,20.5,33.36,64.62
2026-08-30T19:08:00+00:00,19.19,17.86,3265.86,0.57,21.01,35.43,60.77
2026-08-30T19:09:00+00:00,13.82,11.29,3365.59,0.17,20.67,35.49,62.01
2026-08-30T19:10:00+00:00,16.65,17.3,3372.57,0.0,20.79,34.87,60.26
2026-08-30T19:11:00+00:00,15.28,14.67,3275.36,0.24,19.95,34.65,61.03
2026-08-30T19:12:00+00:00,11.14,13.16,3479.04,1.04,19.95,36.37,54.42
2026-08-30T19:13:00+00:00,16.63,19.17,3189.47,0.0,20.17,34.48,66.83
2026-08-30T19:14:00+00:00,16.34,18.21,3173.26,0.61,21.13,33.95,62.12
2026-08-30T19:15:00+00:00,16.43,16.01,3303.21,0.0,20.27,35.37,54.74
2026-08-30T19:16:00+00:00,14.4,16.87,3256.25,0.0,19.71,35.84,62.73
2026-08-30T19:17:00+00:00,12.2,12.44,3376.66,0.0,19.63,35.79,58.2
2026-08-30T19:18:00+00:00,10.36,9.15,3169.04,0.0,19.8,34.16,59.06
2026-08-30T19:19:00+00:00,14.54,16.21,3452.88,1.21,19.63,35.23,66.44
2026-08-30T19:20:00+00:00,15.42,18.51,3267.31,0.0,19.69,34.22,60.2
2026-08-30T19:21:00+00:00,13.12,13.75,3017.77,0.0,20.55,34.1,65.58
2026-08-30T19:22:00+00:00,10.58,9.92,3074.83,0.0,19.75,34.27,64.3
2026-08-30T19:23:00+00:00,10.07,10.4,3153.28,0.0,19.63,34.64,63.92
2026-08-30T19:24:00+00:00,15.1,17.28,3181.07,0.0,19.63,35.65,58.86
2026-08-30T19:25:00+00:00,14.09,22.68,3442.96,0.81,20.82,34.48,65.88
2026-08-30T19:26:00+00:00,12.86,13.61,3526.19,0.0,19.63,34.21,62.85
2026-08-30T19:27:00+00:00,13.89,17.44,3123.72,0.9,20.52,36.78,53.27
2026-08-30T19:28:00+00:00,12.51,22.86,3367.74,0.0,19.63,34.96,65.2
2026-08-30T19:29:00+00:00,13.34,20.28,3235.72,0.0,21.04,34.75,61.56
2026-08-30T19:30:00+00:00,14.71,15.62,3160.9,0.82,19.73,33.34,67.42
2026-08-30T19:31:00+00:00,15.23,14.55,3401.54,0.11,20.52,33.11,59.7
2026-08-30T19:32:00+00:00,13.78,20.74,3402.44,0.0,19.63,33.84,60.46
2026-08-30T19:33:00+00:00,14.79,17.53,3299.61,0.0,19.63,33.95,63.61
2026-08-30T19:34:00+00:00,11.46,16.89,3331.97,0.66,20.51,34.48,61.39
2026-08-30T19:35:00+00:00,18.17,21.46,3257.25,0.0,19.63,34.14,64.56
2026-08-30T19:36:00+00:00,15.79,16.39,3008.44,0.81,20.7,33.92,64.57
2026-08-30T19:37:00+00:00,12.33,15.82,3180.49,1.15,19.63,34.49,59.17
2026-08-30T19:38:00+00:00,19.32,30.77,3073.58,0.0,20.71,35.5,61.15
2026-08-30T19:39:00+00:00,15.44,18.73,3339.01,1.32,20.12,33.98,71.72
2026-08-30T19:40:00+00:00,12.79,13.23,3271.72,0.0,19.63,33.85,68.13
2026-08-30T19:41:00+00:00,14.51,19.24,3251.59,0.0,20.21,33.44,67.35
2026-08-30T19:42:00+00:00,16.11,19.57,3272.86,0.0,19.63,35.29,61.75
2026-08-30T19:43:00+00:00,19.11,15.78,3320.83,0.0,20.99,33.97,63.71
2026-08-30T19:44:00+00:00,16.91,17.98,3321.18,0.29,20.62,34.84,62.03
2026-08-30T19:45:00+00:00,16.04,15.93,3365.5,0.0,20.64,34.3,62.85
2026-08-30T19:46:00+00:00,13.41,15.68,3256.13,0.0,20.09,34.55,62.32
2026-08-30T19:47:00+00:00,12.69,13.51,3471.97,0.0,19.63,34.37,59.2
2026-08-30T19:48:00+00:00,16.25,16.37,3242.99,0.0,19.63,34.67,61.65
2026-08-30T19:49:00+00:00,15.39,14.74,3270.68,0.0,20.57,33.82,61.27
2026-08-30T19:50:00+00:00,9.81,12.5,3189.23,0.0,20.26,35.62,57.6
2026-08-30T19:51:00+00:00,18.57,17.09,3285.67,0.34,19.63,34.66,60.57
2026-08-30T19:52:00+00:00,19.75,21.07,3360.26,0.0,19.63,33.24,64.25
2026-08-30T19:53:00+00:00,12.34,12.05,3181.38,0.0,19.63,34.79,61.62
2026-08-30T19:54:00+00:00,20.13,20.95,3187.63,0.6,20.58,34.41,67.36
2026-08-30T19:55:00+00:00,12.83,12.25,3404.79,0.0,20.1,34.89,60.89
2026-08-30T19:56:00+00:00,14.93,17.0,3214.57,0.25,20.42,32.37,71.72
2026-08-30T19:57:00+00:00,13.78,16.58,3250.52,0.0,21.12,34.52,61.77
2026-08-30T19:58:00+00:00,15.44,20.7,3378.34,0.28,19.63,34.15,63.75
2026-08-30T19:59:00+00:00,12.99,11.12,3123.36,0.0,19.63,34.02,58.98
2026-08-30T20:00:00+00:00,17.38,20.75,3380.32,0.34,20.47,34.65,62.79
2026-08-30T20:01:00+00:00,12.34,16.62,3021.87,0.0,19.87,34.2,56.57
2026-08-30T20:02:00+00:00,14.35,17.25,3110.86,0.0,19.63,34.37,61.61
2026-08-30T20:03:00+00:00,10.09,12.92,3421.55,0.0,20.32,34.49,59.0
2026-08-30T20:04:00+00:00,13.85,12.86,3258.43,0.46,19.63,33.79,67.97
2026-08-30T20:05:00+00:00,16.04,17.11,2943.94,0.39,19.63,33.59,59.35
2026-08-30T20:06:00+00:00,18.35,25.64,3324.13,0.0,20.78,35.6,63.42
2026-08-30T20:07:00+00:00,13.23,14.38,3548.43,0.08,19.63,32.73,66.93
2026-08-30T20:08:00+00:00,20.59,24.27,3310.32,0.0,19.76,33.69,62.88
2026-08-30T20:09:00+00:00,18.11,20.99,3217.65,1.6,20.53,34.68,59.15
2026-08-30T20:10:00+00:00,16.01,14.55,3202.25,0.0,19.63,33.63,68.48
2026-08-30T20:11:00+00:00,20.27,23.98,3239.64,0.61,19.63,34.22,59.83
2026-08-30T20:12:00+00:00,13.13,15.52,3282.45,0.0,19.65,34.12,58.05
2026-08-30T20:13:00+00:00,16.8,19.33,3220.91,0.52,19.63,33.36,61.28
2026-08-30T20:14:00+00:00,18.5,16.86,3386.24,1.26,19.63,33.14,62.65
2026-08-30T20:15:00+00:00,15.71,18.67,3200.11,0.0,19.75,34.63,61.16
2026-08-30T20:16:00+00:00,10.51,12.49,3202.46,0.0,20.14,34.91,61.95
2026-08-30T20:17:00+00:00,15.45,16.31,3247.34,0.77,19.63,33.66,68.42
2026-08-30T20:18:00+00:00,15.0,16.13,3396.54,0.0,19.63,32.34,68.38
2026-08-30T20:19:00+00:00,16.31,17.85,3206.78,0.0,19.7,34.93,63.75
2026-08-30T20:20:00+00:00,14.98,15.65,3394.22,0.0,19.63,33.83,62.11
2026-08-30T20:21:00+00:00,13.53,18.72,3352.7,0.0,19.63,34.71,62.12
2026-08-30T20:22:00+00:00,12.84,12.78,3397.37,0.0,20.58,34.98,63.28
2026-08-30T20:23:00+00:00,15.24,15.92,3285.76,0.0,19.63,34.49,64.17
2026-08-30T20:24:00+00:00,20.57,23.41,3294.18,0.0,20.2,34.27,59.85
2026-08-30T20:25:00+00:00,13.75,15.64,3372.36,0.0,19.63,34.0,64.47
2026-08-30T20:26:00+00:00,13.79,10.92,3073.87,0.0,19.96,34.95,62.66
2026-08-30T20:27:00+00:00,15.92,18.76,3560.51,0.0,20.33,35.0,56.25
2026-08-30T20:28:00+00:00,14.35,18.66,3495.67,0.49,20.45,33.35,68.97
2026-08-30T20:29:00+00:00,15.02,20.75,3342.33,0.0,19.63,33.45,62.02
2026-08-30T20:30:00+00:00,14.25,15.26,3147.51,0.0,19.63,33.17,67.15
2026-08-30T20:31:00+00:00,13.15,11.67,3207.62,0.0,20.51,33.79,63.62
2026-08-30T20:32:00+00:00,19.5,19.16,3006.11,0.99,20.64,33.69,66.67
2026-08-30T20:33:00+00:00,14.67,14.86,3461.16,0.0,19.8,33.92,60.27
2026-08-30T20:34:00+00:00,13.2,12.32,3174.25,0.0,20.87,33.44,63.47
2026-08-30T20:35:00+00:00,16.29,19.87,3134.93,0.0,20.98,33.86,60.45
2026-08-30T20:36:00+00:00,20.79,23.52,3214.15,0.0,19.63,34.32,62.54
2026-08-30T20:37:00+00:00,12.21,13.19,3046.76,0.67,20.64,34.11,59.86
2026-08-30T20:38:00+00:00,13.93,12.35,3365.68,0.0,20.29,33.4,67.05
2026-08-30T20:39:00+00:00,13.47,18.68,3539.31,0.0,19.99,33.98,66.09
2026-08-30T20:40:00+00:00,15.07,15.45,3374.73,0.0,19.63,33.2,62.98
2026-08-30T20:41:00+00:00,14.27,16.55,3333.4,0.0,20.53,34.33,62.39
2026-08-30T20:42:00+00:00,14.51,15.97,3506.14,0.64,19.63,33.08,63.26
2026-08-30T20:43:00+00:00,13.45,15.4,3141.39,0.75,19.63,34.01,68.19
2026-08-30T20:44:00+00:00,13.48,15.63,3275.78,0.0,20.66,33.41,64.15
2026-08-30T20:45:00+00:00,22.85,28.0,3150.21,0.0,20.39,34.28,59.67
2026-08-30T20:46:00+00:00,16.76,23.24,3408.92,0.0,20.55,33.62,62.8
2026-08-30T20:47:00+00:00,14.91,15.96,3222.41,0.0,20.34,34.12,64.2
2026-08-30T20:48:00+00:00,11.49,12.09,3302.19,0.0,19.63,33.99,64.52
2026-08-30T20:49:00+00:00,15.03,14.15,3465.32,0.0,19.63,32.68,66.61
2026-08-30T20:50:00+00:00,11.63,13.08,3448.37,0.0,20.88,32.84,66.36
2026-08-30T20:51:00+00:00,11.03,9.69,3293.01,0.0,19.88,34.44,60.89
2026-08-30T20:52:00+00:00,17.82,23.01,3191.43,0.01,19.63,33.71,70.61
2026-08-30T20:53:00+00:00,18.09,18.97,3098.42,0.3,19.63,33.71,67.15
2026-08-30T20:54:00+00:00,11.44,17.72,3322.26,0.0,20.17,31.85,68.32
2026-08-30T20:55:00+00:00,15.23,20.15,3335.65,0.0,19.63,33.01,68.45
2026-08-30T20:56:00+00:00,9.79,17.69,3115.68,0.0,19.92,33.64,66.58
2026-08-30T20:57:00+00:00,16.31,18.63,3371.98,0.79,19.63,33.57,63.41
2026-08-30T20:58:00+00:00,14.4,11.44,3281.62,0.0,19.63,32.07,64.94
2026-08-30T20:59:00+00:00,14.84,12.62,3036.04,0.0,19.63,34.34,63.58
2026-08-30T21:00:00+00:00,13.41,16.03,3159.84,0.36,19.96,33.54,63.06
2026-08-30T21:01:00+00:00,12.34,9.55,3263.27,0.0,20.87,34.11,67.84
2026-08-30T21:02:00+00:00,15.55,13.95,3299.08,0.0,19.63,33.33,71.79
2026-08-30T21:03:00+00:00,12.42,17.05,3236.86,0.52,19.63,34.23,67.61
2026-08-30T21:04:00+00:00,9.02,11.44,3202.32,0.0,19.63,33.65,64.36
2026-08-30T21:05:00+00:00,12.75,11.54,3331.42,0.0,19.76,33.14,61.2
2026-08-30T21:06:00+00:00,13.06,13.28,3154.89,0.0,19.63,34.44,59.43
2026-08-30T21:07:00+00:00,14.03,16.18,3011.39,0.0,19.63,33.67,63.96
2026-08-30T21:08:00+00:00,14.11,19.1,3164.32,1.03,21.05,33.51,66.74
2026-08-30T21:09:00+00:00,13.47,13.12,3110.7,0.0,19.63,34.87,60.06
2026-08-30T21:10:00+00:00,13.95,18.01,3109.7,0.0,20.58,33.53,68.84
2026-08-30T21:11:00+00:00,19.82,22.81,2981.22,0.0,19.77,34.99,58.02
2026-08-30T21:12:00+00:00,14.47,18.66,3206.3,0.0,19.63,34.42,59.45
2026-08-30T21:13:00+00:00,14.56,18.68,3398.28,0.9,20.2,33.73,64.02
2026-08-30T21:14:00+00:00,14.76,21.59,3141.86,0.0,19.63,33.0,67.43
2026-08-30T21:15:00+00:00,15.44,15.8,2908.5,0.0,21.13,34.71,58.56
2026-08-30T21:16:00+00:00,8.83,12.86,3117.3,0.0,19.63,32.79,61.03
2026-08-30T21:17:00+00:00,16.93,18.59,3068.67,0.0,20.08,33.46,66.79
2026-08-30T21:18:00+00:00,14.47,12.36,3266.1,0.0,20.28,34.79,62.53
2026-08-30T21:19:00+00:00,14.36,16.15,3319.5,0.0,20.16,33.22,62.84
2026-08-30T21:20:00+00:00,12.02,9.65,3150.59,0.0,19.63,33.56,68.02
2026-08-30T21:21:00+00:00,19.13,20.04,3310.98,0.0,20.06,32.77,69.36
2026-08-30T21:22:00+00:00,13.82,12.0,3269.2,0.0,20.91,33.19,64.34
2026-08-30T21:23:00+00:00,15.91,17.49,3122.06,0.96,20.4,33.12,63.69
2026-08-30T21:24:00+00:00,13.26,16.13,3016.72,0.0,20.13,34.61,64.7
2026-08-30T21:25:00+00:00,18.6,22.61,3085.96,0.0,19.63,34.81,57.6
2026-08-30T21:26:00+00:00,14.89,13.61,3113.07,0.0,19.63,32.8,65.5
2026-08-30T21:27:00+00:00,17.0,24.11,3249.26,0.62,20.43,33.46,63.62
2026-08-30T21:28:00+00:00,16.01,20.62,3091.4,0.0,19.96,32.59,66.07
2026-08-30T21:29:00+00:00,18.75,29.85,2939.4,0.11,19.63,31.93,62.84
2026-08-30T21:30:00+00:00,10.76,11.51,3180.49,0.0,19.63,33.82,58.73
2026-08-30T21:31:00+00:00,11.46,9.44,2904.58,0.0,20.38,31.93,70.17
2026-08-30T21:32:00+00:00,17.39,18.83,2936.88,0.0,20.42,33.29,59.85
2026-08-30T21:33:00+00:00,18.49,22.14,3356.08,0.0,19.63,31.92,67.36
2026-08-30T21:34:00+00:00,18.45,17.83,3132.06,0.08,19.63,33.4,65.31
2026-08-30T21:35:00+00:00,17.67,18.74,3254.84,1.54,20.17,33.85,63.23
2026-08-30T21:36:00+00:00,13.29,14.17,3013.55,0.0,19.63,34.03,58.93
2026-08-30T21:37:00+00:00,14.03,15.19,3212.95,0.89,20.35,34.6,65.85
2026-08-30T21:38:00+00:00,15.34,21.62,3088.49,0.0,20.17,33.23,67.1
2026-08-30T21:39:00+00:00,16.11,18.67,3424.71,0.0,19.63,31.57,71.26
2026-08-30T21:40:00+00:00,13.93,13.84,3132.34,0.59,20.78,32.99,66.34
2026-08-30T21:41:00+00:00,16.57,18.93,3239.62,0.0,19.63,32.11,69.66
2026-08-30T21:42:00+00:00,15.01,14.73,3177.54,0.28,19.63,32.31,65.24
2026-08-30T21:43:00+00:00,11.19,8.47,3066.66,0.91,19.63,33.04,69.43
2026-08-30T21:44:00+00:00,20.93,20.87,2903.15,0.0,19.63,33.08,57.78
2026-08-30T21:45:00+00:00,15.96,20.41,2853.42,0.0,20.65,31.86,71.98
2026-08-30T21:46:00+00:00,15.89,16.98,3278.86,0.0,19.63,32.83,57.62
2026-08-30T21:47:00+00:00,13.68,17.0,2902.65,0.0,19.63,33.92,55.09
2026-08-30T21:48:00+00:00,12.33,14.01,3171.71,0.25,20.31,35.42,53.29
2026-08-30T21:49:00+00:00,15.8,14.96,2992.21,0.0,19.63,33.05,66.15
2026-08-30T21:50:00+00:00,12.37,13.22,3028.25,0.0,19.68,32.71,65.02
2026-08-30T21:51:00+00:00,16.82,17.17,3062.82,0.0,19.95,33.86,62.58
2026-08-30T21:52:00+00:00,13.77,15.67,3036.33,0.0,19.63,33.11,65.03
2026-08-30T21:53:00+00:00,16.56,23.67,3064.39,0.8,20.31,33.22,66.19
2026-08-30T21:54:00+00:00,13.74,13.8,3034.98,0.0,20.08,34.66,59.75
2026-08-30T21:55:00+00:00,12.15,18.3,3361.53,0.75,20.62,32.84,62.55
2026-08-30T21:56:00+00:00,9.25,7.5,3060.42,0.17,20.2,34.29,63.78
2026-08-30T21:57:00+00:00,15.55,18.37,3187.43,0.0,20.98,35.09,60.12
2026-08-30T21:58:00+00:00,16.88,19.57,3032.44,0.0,19.63,31.94,70.58
2026-08-30T21:59:00+00:00,16.27,13.01,3050.94,0.0,20.29,34.5,59.32
2026-08-30T22:00:00+00:00,13.54,13.47,2902.77,0.0,19.63,32.91,67.4
2026-08-30T22:01:00+00:00,16.39,15.31,2761.3,0.61,19.63,33.46,66.14
2026-08-30T22:02:00+00:00,12.62,13.14,3229.46,0.0,21.1,34.38,62.28
2026-08-30T22:03:00+00:00,14.5,18.02,2881.79,0.0,19.76,33.17,64.09
2026-08-30T22:04:00+00:00,17.66,20.72,2754.77,0.0,19.63,34.61,65.02
2026-08-30T22:05:00+00:00,16.33,19.31,2973.99,0.0,20.97,33.99,62.82
2026-08-30T22:06:00+00:00,16.99,16.85,3057.78,1.06,20.48,33.41,63.99
2026-08-30T22:07:00+00:00,19.03,18.0,3125.05,0.0,19.93,32.73,67.85
2026-08-30T22:08:00+00:00,14.38,24.27,2870.86,0.22,20.98,33.53,64.19
2026-08-30T22:09:00+00:00,14.42,14.91,2890.03,0.0,19.63,33.94,65.57
2026-08-30T22:10:00+00:00,13.36,17.2,3034.5,0.0,20.66,35.07,62.64
2026-08-30T22:11:00+00:00,9.59,12.19,2894.29,0.0,19.63,32.41,65.74
2026-08-30T22:12:00+00:00,14.89,18.74,2831.7,0.0,21.09,32.35,68.15
2026-08-30T22:13:00+00:00,17.97,16.69,3013.03,0.0,20.18,33.44,70.83
2026-08-30T22:14:00+00:00,14.33,14.01,2993.16,0.0,20.62,32.61,64.75
2026-08-30T22:15:00+00:00,15.03,16.45,2981.19,0.0,19.63,32.24,67.32
2026-08-30T22:16:00+00:00,15.68,16.01,3027.15,0.0,19.63,33.79,62.32
2026-08-30T22:17:00+00:00,15.12,19.62,2730.17,0.22,19.63,33.58,64.79
2026-08-30T22:18:00+00:00,17.62,23.87,3029.17,0.0,20.65,33.27,64.74
2026-08-30T22:19:00+00:00,17.2,17.46,3103.25,0.0,19.63,33.37,65.95
2026-08-30T22:20:00+00:00,16.75,26.62,2697.44,0.0,19.77,33.48,67.32
2026-08-30T22:21:00+00:00,9.89,7.92,2894.2,0.0,20.82,34.35,57.63
2026-08-30T22:22:00+00:00,14.38,17.14,2873.99,0.32,20.87,33.99,65.87
2026-08-30T22:23:00+00:00,11.36,13.01,2882.42,0.0,19.63,33.79,64.97
2026-08-30T22:24:00+00:00,14.28,20.36,2935.46,0.34,20.09,32.55,65.15
2026-08-30T22:25:00+00:00,14.23,19.53,3269.93,0.0,20.78,33.71,65.57
2026-08-30T22:26:00+00:00,15.29,18.44,2981.51,0.0,19.71,33.28,67.35
2026-08-30T22:27:00+00:00,13.25,9.76,2801.28,0.0,20.65,33.7,65.7
2026-08-30T22:28:00+00:00,15.66,21.17,2835.94,211.29,19.98,34.52,63.4
2026-08-30T22:29:00+00:00,15.13,14.18,2829.52,223.46,20.52,32.64,65.33
2026-08-30T22:30:00+00:00,12.57,15.73,2996.83,221.03,19.84,32.14,70.7
2026-08-30T22:31:00+00:00,13.6,14.78,2842.32,222.05,20.81,32.24,64.28
2026-08-30T22:32:00+00:00,15.7,15.83,2712.46,214.54,19.7,35.2,61.34
2026-08-30T22:33:00+00:00,14.99,17.1,2898.97,242.03,20.55,34.88,65.49
2026-08-30T22:34:00+00:00,14.4,15.08,3098.64,208.09,19.93,32.92,69.1
2026-08-30T22:35:00+00:00,15.37,21.44,3111.26,214.04,19.63,32.43,66.98
2026-08-30T22:36:00+00:00,15.83,17.01,2764.13,196.33,19.81,33.42,65.41
2026-08-30T22:37:00+00:00,16.37,18.01,3145.55,232.28,19.63,34.26,56.67
2026-08-30T22:38:00+00:00,15.33,14.93,2825.58,235.79,19.74,31.13,77.01
2026-08-30T22:39:00+00:00,13.84,16.95,2854.26,206.25,20.8,33.8,65.45
2026-08-30T22:40:00+00:00,14.39,15.57,2865.77,219.84,20.98,32.26,70.78
2026-08-30T22:41:00+00:00,15.11,19.76,2877.95,192.07,19.63,32.01,69.96
2026-08-30T22:42:00+00:00,17.0,19.52,2984.1,0.0,19.63,32.85,68.87
2026-08-30T22:43:00+00:00,14.21,14.75,2614.88,0.0,19.84,32.32,69.91
2026-08-30T22:44:00+00:00,15.72,16.73,2910.45,0.96,20.91,33.01,66.36
2026-08-30T22:45:00+00:00,18.25,21.42,2809.26,0.0,19.63,33.58,60.76
2026-08-30T22:46:00+00:00,13.09,21.05,2596.32,0.0,19.63,33.22,63.12
2026-08-30T22:47:00+00:00,13.04,15.0,2949.41,0.3,20.09,34.44,59.23
2026-08-30T22:48:00+00:00,12.7,17.41,2678.57,0.0,20.02,34.04,63.82
2026-08-30T22:49:00+00:00,16.44,20.05,2796.64,0.88,19.63,33.28,65.19
2026-08-30T22:50:00+00:00,17.5,21.0,2899.24,0.0,20.12,33.31,62.56
2026-08-30T22:51:00+00:00,14.53,16.99,2805.02,0.0,19.63,33.93,62.51
2026-08-30T22:52:00+00:00,15.13,14.68,2680.51,0.0,20.34,32.15,67.72
2026-08-30T22:53:00+00:00,21.6,20.4,2712.78,0.0,19.63,33.86,65.07
2026-08-30T22:54:00+00:00,20.89,23.9,2915.93,0.0,20.24,32.59,67.01
2026-08-30T22:55:00+00:00,15.43,16.87,2825.22,0.84,20.27,33.58,67.73
2026-08-30T22:56:00+00:00,15.03,15.69,2996.78,0.0,19.83,33.63,66.45
2026-08-30T22:57:00+00:00,17.05,19.79,3075.26,0.0,20.42,32.44,60.58
2026-08-30T22:58:00+00:00,14.87,14.09,2874.56,0.0,20.36,33.18,67.35
2026-08-30T22:59:00+00:00,18.27,21.61,2956.52,0.0,21.05,33.2,62.56
2026-08-30T23:00:00+00:00,19.41,19.29,2951.77,0.0,20.39,33.37,64.35
2026-08-30T23:01:00+00:00,10.57,12.88,3033.97,0.08,19.63,33.18,67.47
2026-08-30T23:02:00+00:00,11.82,14.56,3028.86,0.53,20.51,33.91,61.39
2026-08-30T23:03:00+00:00,14.04,16.92,2721.84,0.0,20.63,33.82,66.1
2026-08-30T23:04:00+00:00,16.2,11.84,2762.79,0.0,19.63,33.01,68.6
2026-08-30T23:05:00+00:00,13.17,12.45,2888.74,0.0,20.54,31.51,74.64
2026-08-30T23:06:00+00:00,20.14,20.32,2875.59,0.0,20.46,33.06,66.35
2026-08-30T23:07:00+00:00,12.28,16.67,2670.71,0.0,19.63,34.33,58.36
2026-08-30T23:08:00+00:00,10.61,9.92,2798.61,0.19,20.03,33.03,64.03
2026-08-30T23:09:00+00:00,15.22,17.75,2708.58,0.0,21.09,33.58,62.74
2026-08-30T23:10:00+00:00,13.55,14.62,2873.57,0.0,20.89,32.83,66.5
2026-08-30T23:11:00+00:00,16.62,18.07,2789.88,0.0,20.32,32.64,63.14
2026-08-30T23:12:00+00:00,16.9,22.55,2829.19,0.0,20.94,32.34,67.36
2026-08-30T23:13:00+00:00,14.21,20.28,2819.85,0.0,20.13,32.77,66.39
2026-08-30T23:14:00+00:00,19.24,21.6,2384.84,0.61,19.63,34.2,64.63
2026-08-30T23:15:00+00:00,18.49,18.66,2674.95,0.11,20.48,32.79,69.09
2026-08-30T23:16:00+00:00,13.64,15.42,2951.52,0.0,20.94,32.99,63.18
2026-08-30T23:17:00+00:00,12.85,14.19,3066.3,0.0,19.63,33.14,69.73
2026-08-30T23:18:00+00:00,12.99,14.86,2527.36,0.0,20.47,33.77,71.11
2026-08-30T23:19:00+00:00,17.27,21.47,2800.62,0.0,19.7,32.78,64.41
2026-08-30T23:20:00+00:00,10.48,14.66,2831.25,0.21,20.9,31.19,74.71
2026-08-30T23:21:00+00:00,17.83,15.86,2855.45,0.0,21.04,31.11,66.22
2026-08-30T23:22:00+00:00,16.18,17.83,2949.6,0.0,20.14,31.74,67.36
2026-08-30T23:23:00+00:00,15.4,15.43,2895.92,0.0,20.65,34.68,59.51
2026-08-30T23:24:00+00:00,20.19,23.25,2900.49,0.0,19.63,33.07,61.79
2026-08-30T23:25:00+00:00,16.93,14.12,2855.61,0.0,20.79,31.98,68.48
2026-08-30T23:26:00+00:00,14.62,18.73,2950.48,0.0,20.6,34.6,65.76
2026-08-30T23:27:00+00:00,11.24,15.69,2723.42,0.0,19.69,33.58,63.55
2026-08-30T23:28:00+00:00,12.66,15.05,3053.28,0.0,20.13,35.29,58.05
2026-08-30T23:29:00+00:00,16.21,17.13,2790.87,0.0,20.15,31.38,65.71
2026-08-30T23:30:00+00:00,18.19,23.91,2840.58,0.0,20.36,31.66,69.25
2026-08-30T23:31:00+00:00,14.36,15.06,2606.95,0.3,19.9,33.43,66.99
2026-08-30T23:32:00+00:00,17.16,22.79,2970.1,0.03,20.36,34.04,66.25
2026-08-30T23:33:00+00:00,15.99,15.01,2749.24,0.26,19.63,33.22,64.54
2026-08-30T23:34:00+00:00,15.36,15.62,2741.0,0.0,20.64,32.98,65.39
2026-08-30T23:35:00+00:00,15.75,17.45,2760.47,0.2,21.09,31.7,68.54
2026-08-30T23:36:00+00:00,15.66,15.18,2690.13,0.0,19.91,32.15,68.11
2026-08-30T23:37:00+00:00,15.38,23.62,2566.34,0.0,19.63,33.21,64.7
2026-08-30T23:38:00+00:00,14.75,18.26,2986.62,0.13,20.55,32.78,62.49
2026-08-30T23:39:00+00:00,19.58,23.19,2656.81,0.0,20.24,32.33,64.45
2026-08-30T23:40:00+00:00,18.77,18.24,2679.8,0.0,19.63,35.34,61.09
2026-08-30T23:41:00+00:00,23.13,26.01,2841.03,0.0,20.24,32.95,63.0
2026-08-30T23:42:00+00:00,18.13,22.21,2705.0,0.0,21.02,33.27,67.53
2026-08-30T23:43:00+00:00,17.18,22.49,2613.72,0.0,19.63,33.69,63.31
2026-08-30T23:44:00+00:00,12.49,14.87,2676.39,0.0,21.04,33.63,63.09
2026-08-30T23:45:00+00:00,8.52,12.55,2887.38,0.56,19.63,32.68,67.61
2026-08-30T23:46:00+00:00,14.44,13.23,2763.12,0.0,19.63,31.99,70.91
2026-08-30T23:47:00+00:00,14.82,20.28,2548.76,0.0,19.63,33.28,65.85
2026-08-30T23:48:00+00:00,13.82,15.2,2670.74,0.43,20.95,31.61,67.76
2026-08-30T23:49:00+00:00,17.77,20.8,2897.18,0.0,19.65,32.22,70.73
2026-08-30T23:50:00+00:00,14.83,17.97,2618.64,0.0,20.64,33.51,65.52
2026-08-30T23:51:00+00:00,16.65,24.52,2448.4,0.0,19.94,32.45,64.83
2026-08-30T23:52:00+00:00,15.04,17.37,2808.2,0.0,19.63,32.96,70.7
2026-08-30T23:53:00+00:00,17.39,19.65,3037.1,0.0,20.44,33.07,63.25
