created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,any_zscore_anomaly,zscore_anomaly_count,iforest_anomaly,iforest_score,anomaly_evidence,anomaly_level,anomaly_alert,ispu_total,dominant_pollutant,ispu_category,air_quality_alert,forecast_at,forecast_indicator_total,forecast_dominant_pollutant,forecast_alert,has_alert,alert_type,severity,alert_message,alert_event_id
2026-08-30 16:47:00+00:00,10.73,11.86,2748.23,0.0,19.79,False,0,False,0.2394297310239601,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:48:00+00:00,13.59,14.83,2760.46,0.0,38.99,False,0,False,0.218252008042824,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:49:00+00:00,19.07,21.91,2899.78,0.71,36.89,False,0,False,0.1719774971373223,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:50:00+00:00,17.37,18.76,2673.87,0.48,40.84,False,0,False,0.1858747524262198,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:51:00+00:00,19.4,20.02,2837.7,0.0,42.99,False,0,False,0.2109441314325509,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:52:00+00:00,15.57,16.06,2683.57,0.0,48.46,False,0,False,0.1916234653879293,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:53:00+00:00,11.21,9.09,2750.32,0.0,20.68,False,0,False,0.2117029869364028,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:54:00+00:00,14.01,21.7,2768.69,0.0,19.97,False,0,False,0.2566664470511529,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:55:00+00:00,11.42,13.71,2713.99,0.63,37.2,False,0,False,0.1661113121174574,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:56:00+00:00,13.87,15.82,2667.0,0.32,40.41,False,0,False,0.1987305647191936,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:57:00+00:00,15.15,16.87,2821.94,0.0,20.77,False,0,False,0.2773537951861921,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:58:00+00:00,14.91,17.99,2882.35,0.0,47.56,False,0,False,0.2112720558901266,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 16:59:00+00:00,15.36,17.84,3112.72,0.2,40.78,False,0,False,0.2038800908356033,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:00:00+00:00,18.23,23.97,3035.91,0.0,44.44,False,0,False,0.208714145320616,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:01:00+00:00,19.32,20.58,2946.84,0.0,20.76,False,0,False,0.2297231577474266,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:02:00+00:00,18.94,21.26,2837.31,0.0,38.91,False,0,False,0.2148203600136025,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:03:00+00:00,16.76,19.37,2875.61,0.0,20.47,False,0,False,0.2641525881976386,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:04:00+00:00,11.65,15.24,2699.87,0.14,20.81,False,0,False,0.2476164613855302,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:05:00+00:00,13.03,11.36,3052.39,0.0,20.6,False,0,False,0.2383977582117205,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:06:00+00:00,12.1,10.28,2899.98,0.0,19.78,False,0,False,0.2083800012643413,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:07:00+00:00,19.9,24.25,2975.59,0.0,35.06,False,0,False,0.181516155113371,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:08:00+00:00,17.77,18.07,2856.19,0.0,40.47,False,0,False,0.228177412115682,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:09:00+00:00,12.42,13.58,2870.71,0.0,20.83,False,0,False,0.2763567271460667,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:10:00+00:00,17.22,21.95,2754.84,0.0,36.25,False,0,False,0.2214306650798831,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:11:00+00:00,8.0,7.77,2861.7,0.0,20.5,False,0,False,0.1735031892343722,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:12:00+00:00,18.44,19.58,2838.94,0.0,19.96,False,0,False,0.2576809329224057,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:13:00+00:00,14.35,21.31,2832.54,0.23,41.62,False,0,False,0.1947399535474716,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:14:00+00:00,10.78,11.57,2776.7,0.0,20.4,False,0,False,0.2109099876425168,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:15:00+00:00,19.36,20.23,3014.55,0.0,19.7,False,0,False,0.2581175671652661,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:16:00+00:00,13.81,16.26,3235.83,0.0,37.07,True,1,False,0.2349625140194539,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 17:17:00+00:00,12.77,11.02,2873.39,0.0,20.18,False,0,False,0.2470699842279446,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:18:00+00:00,13.55,14.79,2854.1,0.0,19.88,False,0,False,0.2742064536756154,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:19:00+00:00,12.27,13.28,2843.69,0.0,40.67,False,0,False,0.2168166691643224,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:20:00+00:00,17.16,16.0,2887.63,0.0,20.81,False,0,False,0.2652391367324568,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:21:00+00:00,14.67,15.7,2920.54,0.0,36.17,False,0,False,0.2151173706036634,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:22:00+00:00,17.11,16.38,2668.74,0.0,20.61,False,0,False,0.2807793129457901,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:23:00+00:00,9.05,7.5,2818.79,0.0,33.73,False,0,False,0.0991634072311621,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:24:00+00:00,17.7,21.17,3009.48,0.0,20.59,False,0,False,0.2817413884459133,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:25:00+00:00,17.59,18.94,2705.69,1.55,20.37,True,1,False,0.1270042182896898,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 17:26:00+00:00,18.13,22.01,2820.26,0.0,19.93,False,0,False,0.2435372291761047,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:27:00+00:00,20.83,24.32,3057.75,0.67,40.59,False,0,False,0.1366878626433997,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:28:00+00:00,12.89,11.62,2888.66,0.0,20.68,False,0,False,0.2607383900240446,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:29:00+00:00,20.54,26.81,2835.62,1.14,40.1,True,1,False,0.0740172849345882,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 17:30:00+00:00,13.91,16.13,2947.55,1.08,20.11,True,1,False,0.1946842106961878,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 17:31:00+00:00,16.1,16.99,2737.96,0.0,32.42,False,0,False,0.2470808784616577,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:32:00+00:00,15.03,18.44,2778.02,0.0,34.51,False,0,False,0.2349503586416055,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:33:00+00:00,10.38,9.63,3091.16,0.0,19.83,False,0,False,0.2328435779115099,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:34:00+00:00,19.63,23.44,2855.02,0.0,33.62,False,0,False,0.2124961392224387,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:35:00+00:00,19.23,21.1,3088.54,0.0,20.06,False,0,False,0.263109745962761,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:36:00+00:00,18.69,19.65,2872.45,0.0,36.94,False,0,False,0.2218519842826921,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:37:00+00:00,13.41,20.83,2992.79,0.0,30.45,False,0,False,0.2249564255448852,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:38:00+00:00,18.77,18.93,2906.42,0.0,20.35,False,0,False,0.2563697749876639,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:39:00+00:00,13.96,15.9,2832.35,0.0,20.18,False,0,False,0.2781938929143091,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:40:00+00:00,15.25,16.72,3004.49,0.0,19.88,False,0,False,0.2724301171713612,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:41:00+00:00,14.49,15.43,2854.94,0.22,19.8,False,0,False,0.2612951007312959,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:42:00+00:00,16.52,17.32,3018.59,0.41,20.19,False,0,False,0.2380267047009712,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:43:00+00:00,17.2,13.25,2989.87,0.0,32.72,False,0,False,0.2245794078837054,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:44:00+00:00,21.11,22.88,3037.76,1.01,36.03,False,0,False,0.1313804093074547,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:45:00+00:00,13.26,19.5,2856.52,0.0,31.55,False,0,False,0.2470468560690483,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:46:00+00:00,12.05,18.39,2964.4,0.0,20.69,False,0,False,0.256927883526783,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:47:00+00:00,18.04,17.27,2973.19,0.65,20.59,False,0,False,0.2381028449871228,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:48:00+00:00,18.86,22.66,3117.24,0.0,20.62,False,0,False,0.2281395665144729,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:49:00+00:00,15.43,17.51,2800.82,0.0,28.51,False,0,False,0.2495296505228059,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:50:00+00:00,16.49,21.84,3224.46,0.43,20.21,False,0,False,0.2202061877888674,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:51:00+00:00,14.39,12.46,3225.66,0.0,20.53,False,0,False,0.257305078784554,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:52:00+00:00,16.2,20.59,2902.44,0.0,30.81,False,0,False,0.2257785818442473,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:53:00+00:00,19.73,23.68,3031.38,0.0,19.87,False,0,False,0.2576501264634225,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:54:00+00:00,13.85,19.42,3269.67,0.0,28.43,False,0,False,0.2320737571245186,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:55:00+00:00,15.75,16.95,3044.03,0.0,20.11,False,0,False,0.2802945170679012,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:56:00+00:00,15.53,18.93,2973.93,0.0,20.28,False,0,False,0.2750760855883256,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:57:00+00:00,15.22,19.47,2836.96,1.32,20.15,True,1,False,0.1891540355917037,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 17:58:00+00:00,14.33,20.32,3121.49,0.28,20.88,False,0,False,0.2602728872281837,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 17:59:00+00:00,15.21,17.44,3171.21,0.0,29.53,False,0,False,0.2542188319576691,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:00:00+00:00,14.52,18.92,3013.06,0.0,20.2,False,0,False,0.2833162883696867,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:01:00+00:00,17.14,18.97,3088.99,0.73,20.57,False,0,False,0.219085602876731,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:02:00+00:00,16.66,18.14,3042.28,0.0,32.54,False,0,False,0.2475553951120402,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:03:00+00:00,17.68,21.55,3131.17,0.0,21.13,False,0,False,0.2629513893570814,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:04:00+00:00,15.7,21.59,3119.78,0.27,30.23,False,0,False,0.2137105600868001,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:05:00+00:00,14.26,16.18,3101.4,0.0,20.91,False,0,False,0.2730685346204225,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:06:00+00:00,15.71,19.38,3089.31,0.0,30.16,False,0,False,0.2546523494313273,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:07:00+00:00,18.45,21.55,2974.4,0.58,20.23,False,0,False,0.2264842358849352,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:08:00+00:00,16.88,15.01,2895.12,0.0,28.51,False,0,False,0.2505319454993324,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:09:00+00:00,17.93,22.02,3146.65,0.0,19.8,False,0,False,0.277555825038509,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:10:00+00:00,13.67,15.05,2941.48,0.0,20.78,False,0,False,0.2839349051957083,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:11:00+00:00,11.87,16.39,3147.78,0.0,27.98,False,0,False,0.2302758748236251,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:12:00+00:00,15.89,16.76,3217.53,0.6,27.04,False,0,False,0.2190427004851107,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:13:00+00:00,14.49,17.08,2896.09,0.17,20.42,False,0,False,0.2696407975783273,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:14:00+00:00,11.24,13.49,3155.97,0.0,28.39,False,0,False,0.2409736155658357,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:15:00+00:00,14.28,27.62,2980.51,0.0,26.85,False,0,False,0.2195033633521647,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:16:00+00:00,17.46,22.77,2974.51,0.87,19.69,False,0,False,0.2104848521052745,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:17:00+00:00,13.76,12.76,3169.76,0.0,19.86,False,0,False,0.2747702095992893,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:18:00+00:00,14.57,14.87,3029.83,0.6,26.94,False,0,False,0.2200797839071951,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:19:00+00:00,20.69,19.02,3222.64,0.94,28.9,False,0,False,0.1545241017574907,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:20:00+00:00,12.47,15.63,3327.06,0.0,27.94,False,0,False,0.2432026130149856,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:21:00+00:00,14.34,11.98,3232.19,1.15,20.1,False,0,False,0.1954487830831296,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:22:00+00:00,13.66,10.81,2991.19,0.0,20.77,False,0,False,0.2649306534929535,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:23:00+00:00,9.0,10.68,3103.59,0.0,25.12,False,0,False,0.2097659262050377,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:24:00+00:00,15.6,16.48,3318.74,0.0,25.55,False,0,False,0.2518747355814901,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:25:00+00:00,16.24,22.9,2896.68,0.22,20.64,False,0,False,0.2334894670769963,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:26:00+00:00,17.16,17.75,2943.82,0.19,20.5,False,0,False,0.2637523977488691,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:27:00+00:00,13.83,19.14,2902.64,0.0,19.77,False,0,False,0.249386081664732,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:28:00+00:00,16.44,18.97,3164.14,0.0,26.07,False,0,False,0.2583646892347153,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:29:00+00:00,13.94,21.31,3208.77,0.35,26.8,False,0,False,0.2200533605997593,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:30:00+00:00,16.43,18.78,3112.76,0.0,21.02,False,0,False,0.2853728967916606,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:31:00+00:00,14.35,17.75,2904.32,0.0,20.58,False,0,False,0.2777589608297534,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:32:00+00:00,13.31,16.03,3291.84,0.68,20.81,False,0,False,0.2137301774967246,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:33:00+00:00,17.88,20.27,3314.62,0.56,19.8,False,0,False,0.2272668255219291,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:34:00+00:00,16.74,17.87,3551.08,0.0,20.21,True,1,False,0.239363908265815,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 18:35:00+00:00,16.51,20.78,3009.97,0.0,19.85,False,0,False,0.2811178383925435,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:36:00+00:00,12.24,14.25,3243.75,0.0,23.77,False,0,False,0.24702113647531,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:37:00+00:00,15.25,12.69,3139.03,0.0,19.68,False,0,False,0.2746292590492609,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:38:00+00:00,11.44,12.76,3054.35,0.19,24.05,False,0,False,0.227920616392253,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:39:00+00:00,17.16,23.54,2885.93,0.0,19.85,False,0,False,0.2701892012742017,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:40:00+00:00,16.37,20.02,3064.43,0.0,24.4,False,0,False,0.265571186567526,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:41:00+00:00,15.58,17.99,3043.24,0.0,24.08,False,0,False,0.2694176339235963,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:42:00+00:00,17.66,19.21,3159.51,0.0,19.69,False,0,False,0.2328500640679853,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:43:00+00:00,15.1,17.08,3253.46,0.0,22.83,False,0,False,0.2524966213535874,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:44:00+00:00,14.81,17.24,3214.59,0.0,20.52,False,0,False,0.2645023700949679,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:45:00+00:00,14.2,14.74,3201.57,0.0,23.84,False,0,False,0.2660598625245916,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:46:00+00:00,16.35,21.27,3186.2,0.0,19.9,False,0,False,0.2704996128162859,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:47:00+00:00,18.75,22.65,3245.98,0.5,22.79,False,0,False,0.2104431558108195,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:48:00+00:00,16.81,23.93,3540.59,0.19,20.6,True,1,False,0.2180674784592565,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 18:49:00+00:00,15.32,19.49,3173.12,0.54,22.38,False,0,False,0.2318113945493034,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:50:00+00:00,17.78,19.79,3196.37,0.0,19.82,False,0,False,0.2650918350316963,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:51:00+00:00,16.11,17.38,3172.19,0.0,21.75,False,0,False,0.1904099883177806,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:52:00+00:00,10.39,10.3,3206.18,0.83,20.34,False,0,False,0.1877977414081348,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:53:00+00:00,16.21,27.48,3156.66,0.16,22.11,False,0,False,0.1918437911962591,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:54:00+00:00,12.21,15.38,3037.78,0.0,22.21,False,0,False,0.2641969820426092,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:55:00+00:00,17.6,19.6,3410.51,0.0,20.44,False,0,False,0.2630167066950835,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:56:00+00:00,13.21,16.13,2954.07,0.0,22.21,False,0,False,0.2760971794330514,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:57:00+00:00,15.85,17.09,3184.31,0.0,20.66,False,0,False,0.2803341668825199,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:58:00+00:00,13.55,13.02,3229.13,0.0,21.77,False,0,False,0.264566327780007,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 18:59:00+00:00,13.47,18.59,3183.84,0.0,21.93,False,0,False,0.2635385673316787,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:00:00+00:00,19.11,21.1,3262.2,0.0,19.81,False,0,False,0.2434898051288808,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:01:00+00:00,20.51,31.87,3167.34,0.0,21.46,True,1,False,0.1935086777872804,Z-Score,Observation,False,,,,False,,,,,False,None,None,,
2026-08-30 19:02:00+00:00,15.58,16.01,3229.33,0.67,20.3,False,0,False,0.246144934569136,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:03:00+00:00,11.9,13.66,3206.96,0.35,20.47,False,0,False,0.2275889406836951,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:04:00+00:00,16.93,16.69,3323.81,0.0,19.64,False,0,False,0.2704855455502206,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:05:00+00:00,13.22,9.99,3285.97,0.37,20.59,False,0,False,0.2131902826367776,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:06:00+00:00,19.13,26.44,3269.98,0.0,20.58,False,0,False,0.2338660244677822,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:07:00+00:00,16.28,19.85,3289.69,0.05,20.5,False,0,False,0.2553416986213661,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:08:00+00:00,19.19,17.86,3265.86,0.57,21.01,False,0,False,0.2284346952835922,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:09:00+00:00,13.82,11.29,3365.59,0.17,20.67,False,0,False,0.2329516787494078,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:10:00+00:00,16.65,17.3,3372.57,0.0,20.79,False,0,False,0.2727793636407775,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:11:00+00:00,15.28,14.67,3275.36,0.24,19.95,False,0,False,0.2563660200960876,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:12:00+00:00,11.14,13.16,3479.04,1.04,19.95,False,0,False,0.1484655844240826,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:13:00+00:00,16.63,19.17,3189.47,0.0,20.17,False,0,False,0.2719430482696526,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:14:00+00:00,16.34,18.21,3173.26,0.61,21.13,False,0,False,0.2424247744281917,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:15:00+00:00,16.43,16.01,3303.21,0.0,20.27,False,0,False,0.2547292973446806,None,None,False,,,,False,,,,,False,None,None,,
2026-08-30 19:16:00+00:00,14.4,16.87,3256.25,0.0,19.71,False,0,False,0.2708758859360229,None,None,False,,,,False,,,,,False,None,None,,
